commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getLookup() {     return lookup. }
false;public;1;3;;public void setLookup(String lookup) {     this.lookup = lookup. }
false;public;0;3;;public String getDnsDomain() {     return dnsDomain. }
false;public;1;3;;public void setDnsDomain(String dnsDomain) {     this.dnsDomain = dnsDomain. }
false;public;0;3;;public String getPortName() {     return portName. }
false;public;1;3;;public void setPortName(String portName) {     this.portName = portName. }
false;public;0;3;;public String getPortProtocol() {     return portProtocol. }
false;public;1;3;;public void setPortProtocol(String portProtocol) {     this.portProtocol = portProtocol. }
false;public;0;3;;public String getNamespace() {     return namespace. }
false;public;1;3;;public void setNamespace(String namespace) {     this.namespace = namespace. }
false;public;0;3;;public String getApiVersion() {     return apiVersion. }
false;public;1;3;;public void setApiVersion(String apiVersion) {     this.apiVersion = apiVersion. }
false;public;0;3;;public String getMasterUrl() {     return masterUrl. }
false;public;1;3;;public void setMasterUrl(String masterUrl) {     this.masterUrl = masterUrl. }
false;public;0;3;;public String getUsername() {     return username. }
false;public;1;3;;public void setUsername(String username) {     this.username = username. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public String getOauthToken() {     return oauthToken. }
false;public;1;3;;public void setOauthToken(String oauthToken) {     this.oauthToken = oauthToken. }
false;public;0;3;;public String getCaCertData() {     return caCertData. }
false;public;1;3;;public void setCaCertData(String caCertData) {     this.caCertData = caCertData. }
false;public;0;3;;public String getCaCertFile() {     return caCertFile. }
false;public;1;3;;public void setCaCertFile(String caCertFile) {     this.caCertFile = caCertFile. }
false;public;0;3;;public String getClientCertData() {     return clientCertData. }
false;public;1;3;;public void setClientCertData(String clientCertData) {     this.clientCertData = clientCertData. }
false;public;0;3;;public String getClientCertFile() {     return clientCertFile. }
false;public;1;3;;public void setClientCertFile(String clientCertFile) {     this.clientCertFile = clientCertFile. }
false;public;0;3;;public String getClientKeyAlgo() {     return clientKeyAlgo. }
false;public;1;3;;public void setClientKeyAlgo(String clientKeyAlgo) {     this.clientKeyAlgo = clientKeyAlgo. }
false;public;0;3;;public String getClientKeyData() {     return clientKeyData. }
false;public;1;3;;public void setClientKeyData(String clientKeyData) {     this.clientKeyData = clientKeyData. }
false;public;0;3;;public String getClientKeyFile() {     return clientKeyFile. }
false;public;1;3;;public void setClientKeyFile(String clientKeyFile) {     this.clientKeyFile = clientKeyFile. }
false;public;0;3;;public String getClientKeyPassphrase() {     return clientKeyPassphrase. }
false;public;1;3;;public void setClientKeyPassphrase(String clientKeyPassphrase) {     this.clientKeyPassphrase = clientKeyPassphrase. }
false;public;0;3;;public Boolean getTrustCerts() {     return trustCerts. }
false;public;1;3;;public void setTrustCerts(Boolean trustCerts) {     this.trustCerts = trustCerts. }
false;public;0;3;;public Map<String, String> getProperties() {     return properties. }
false;public;1;3;;public void setProperties(Map<String, String> properties) {     this.properties = properties. }
