commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getUriResolverFactory() {     return uriResolverFactory. }
false;public;1;3;;public void setUriResolverFactory(String uriResolverFactory) {     this.uriResolverFactory = uriResolverFactory. }
false;public;0;3;;public String getUriResolver() {     return uriResolver. }
false;public;1;3;;public void setUriResolver(String uriResolver) {     this.uriResolver = uriResolver. }
false;public;0;3;;public Boolean getContentCache() {     return contentCache. }
false;public;1;3;;public void setContentCache(Boolean contentCache) {     this.contentCache = contentCache. }
false;public;0;3;;public Boolean getSaxon() {     return saxon. }
false;public;1;3;;public void setSaxon(Boolean saxon) {     this.saxon = saxon. }
false;public;0;3;;public String getSaxonExtensionFunctions() {     return saxonExtensionFunctions. }
false;public;1;3;;public void setSaxonExtensionFunctions(String saxonExtensionFunctions) {     this.saxonExtensionFunctions = saxonExtensionFunctions. }
false;public;0;3;;public String getSaxonConfiguration() {     return saxonConfiguration. }
false;public;1;3;;public void setSaxonConfiguration(String saxonConfiguration) {     this.saxonConfiguration = saxonConfiguration. }
false;public;0;3;;public String getSaxonConfigurationProperties() {     return saxonConfigurationProperties. }
false;public;1;4;;public void setSaxonConfigurationProperties(String saxonConfigurationProperties) {     this.saxonConfigurationProperties = saxonConfigurationProperties. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
