commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getConsumerKey() {     return consumerKey. }
false;public;1;3;;public void setConsumerKey(String consumerKey) {     this.consumerKey = consumerKey. }
false;public;0;3;;public String getConsumerSecret() {     return consumerSecret. }
false;public;1;3;;public void setConsumerSecret(String consumerSecret) {     this.consumerSecret = consumerSecret. }
false;public;0;3;;public String getAccessToken() {     return accessToken. }
false;public;1;3;;public void setAccessToken(String accessToken) {     this.accessToken = accessToken. }
false;public;0;3;;public YammerConfigurationNestedConfiguration getConfig() {     return config. }
false;public;1;3;;public void setConfig(YammerConfigurationNestedConfiguration config) {     this.config = config. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getConsumerKey() {     return consumerKey. }
false;public;1;3;;public void setConsumerKey(String consumerKey) {     this.consumerKey = consumerKey. }
false;public;0;3;;public String getConsumerSecret() {     return consumerSecret. }
false;public;1;3;;public void setConsumerSecret(String consumerSecret) {     this.consumerSecret = consumerSecret. }
false;public;0;3;;public Long getDelay() {     return delay. }
false;public;1;3;;public void setDelay(Long delay) {     this.delay = delay. }
false;public;0;3;;public String getAccessToken() {     return accessToken. }
false;public;1;3;;public void setAccessToken(String accessToken) {     this.accessToken = accessToken. }
false;public;0;3;;public YammerFunctionType getFunctionType() {     return functionType. }
false;public;1;3;;public void setFunctionType(YammerFunctionType functionType) {     this.functionType = functionType. }
false;public;0;3;;public String getFunction() {     return function. }
false;public;1;3;;public void setFunction(String function) {     this.function = function. }
false;public;0;3;;public Boolean getUseJson() {     return useJson. }
false;public;1;3;;public void setUseJson(Boolean useJson) {     this.useJson = useJson. }
false;public;0;3;;public ApiRequestor getRequestor() {     return requestor. }
false;public;1;3;;public void setRequestor(ApiRequestor requestor) {     this.requestor = requestor. }
false;public;0;3;;public Integer getLimit() {     return limit. }
false;public;1;3;;public void setLimit(Integer limit) {     this.limit = limit. }
false;public;0;3;;public Integer getOlderThan() {     return olderThan. }
false;public;1;3;;public void setOlderThan(Integer olderThan) {     this.olderThan = olderThan. }
false;public;0;3;;public Integer getNewerThan() {     return newerThan. }
false;public;1;3;;public void setNewerThan(Integer newerThan) {     this.newerThan = newerThan. }
false;public;0;3;;public String getThreaded() {     return threaded. }
false;public;1;3;;public void setThreaded(String threaded) {     this.threaded = threaded. }
false;public;0;3;;public String getUserId() {     return userId. }
false;public;1;3;;public void setUserId(String userId) {     this.userId = userId. }
