commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getFormatRef() {     return formatRef. }
false;public;1;3;;public void setFormatRef(String formatRef) {     this.formatRef = formatRef. }
false;public;0;3;;public String getFormatName() {     return formatName. }
false;public;1;3;;public void setFormatName(String formatName) {     this.formatName = formatName. }
false;public;0;3;;public Boolean getCommentMarkerDisabled() {     return commentMarkerDisabled. }
false;public;1;3;;public void setCommentMarkerDisabled(Boolean commentMarkerDisabled) {     this.commentMarkerDisabled = commentMarkerDisabled. }
false;public;0;3;;public String getCommentMarker() {     return commentMarker. }
false;public;1;3;;public void setCommentMarker(String commentMarker) {     this.commentMarker = commentMarker. }
false;public;0;3;;public String getDelimiter() {     return delimiter. }
false;public;1;3;;public void setDelimiter(String delimiter) {     this.delimiter = delimiter. }
false;public;0;3;;public Boolean getEscapeDisabled() {     return escapeDisabled. }
false;public;1;3;;public void setEscapeDisabled(Boolean escapeDisabled) {     this.escapeDisabled = escapeDisabled. }
false;public;0;3;;public String getEscape() {     return escape. }
false;public;1;3;;public void setEscape(String escape) {     this.escape = escape. }
false;public;0;3;;public Boolean getHeaderDisabled() {     return headerDisabled. }
false;public;1;3;;public void setHeaderDisabled(Boolean headerDisabled) {     this.headerDisabled = headerDisabled. }
false;public;0;3;;public List<String> getHeader() {     return header. }
false;public;1;3;;public void setHeader(List<String> header) {     this.header = header. }
false;public;0;3;;public Boolean getAllowMissingColumnNames() {     return allowMissingColumnNames. }
false;public;1;3;;public void setAllowMissingColumnNames(Boolean allowMissingColumnNames) {     this.allowMissingColumnNames = allowMissingColumnNames. }
false;public;0;3;;public Boolean getIgnoreEmptyLines() {     return ignoreEmptyLines. }
false;public;1;3;;public void setIgnoreEmptyLines(Boolean ignoreEmptyLines) {     this.ignoreEmptyLines = ignoreEmptyLines. }
false;public;0;3;;public Boolean getIgnoreSurroundingSpaces() {     return ignoreSurroundingSpaces. }
false;public;1;3;;public void setIgnoreSurroundingSpaces(Boolean ignoreSurroundingSpaces) {     this.ignoreSurroundingSpaces = ignoreSurroundingSpaces. }
false;public;0;3;;public Boolean getNullStringDisabled() {     return nullStringDisabled. }
false;public;1;3;;public void setNullStringDisabled(Boolean nullStringDisabled) {     this.nullStringDisabled = nullStringDisabled. }
false;public;0;3;;public String getNullString() {     return nullString. }
false;public;1;3;;public void setNullString(String nullString) {     this.nullString = nullString. }
false;public;0;3;;public Boolean getQuoteDisabled() {     return quoteDisabled. }
false;public;1;3;;public void setQuoteDisabled(Boolean quoteDisabled) {     this.quoteDisabled = quoteDisabled. }
false;public;0;3;;public String getQuote() {     return quote. }
false;public;1;3;;public void setQuote(String quote) {     this.quote = quote. }
false;public;0;3;;public String getRecordSeparatorDisabled() {     return recordSeparatorDisabled. }
false;public;1;3;;public void setRecordSeparatorDisabled(String recordSeparatorDisabled) {     this.recordSeparatorDisabled = recordSeparatorDisabled. }
false;public;0;3;;public String getRecordSeparator() {     return recordSeparator. }
false;public;1;3;;public void setRecordSeparator(String recordSeparator) {     this.recordSeparator = recordSeparator. }
false;public;0;3;;public Boolean getSkipHeaderRecord() {     return skipHeaderRecord. }
false;public;1;3;;public void setSkipHeaderRecord(Boolean skipHeaderRecord) {     this.skipHeaderRecord = skipHeaderRecord. }
false;public;0;3;;public String getQuoteMode() {     return quoteMode. }
false;public;1;3;;public void setQuoteMode(String quoteMode) {     this.quoteMode = quoteMode. }
false;public;0;3;;public Boolean getIgnoreHeaderCase() {     return ignoreHeaderCase. }
false;public;1;3;;public void setIgnoreHeaderCase(Boolean ignoreHeaderCase) {     this.ignoreHeaderCase = ignoreHeaderCase. }
false;public;0;3;;public Boolean getTrim() {     return trim. }
false;public;1;3;;public void setTrim(Boolean trim) {     this.trim = trim. }
false;public;0;3;;public Boolean getTrailingDelimiter() {     return trailingDelimiter. }
false;public;1;3;;public void setTrailingDelimiter(Boolean trailingDelimiter) {     this.trailingDelimiter = trailingDelimiter. }
false;public;0;3;;public String getMarshallerFactoryRef() {     return marshallerFactoryRef. }
false;public;1;3;;public void setMarshallerFactoryRef(String marshallerFactoryRef) {     this.marshallerFactoryRef = marshallerFactoryRef. }
false;public;0;3;;public Boolean getLazyLoad() {     return lazyLoad. }
false;public;1;3;;public void setLazyLoad(Boolean lazyLoad) {     this.lazyLoad = lazyLoad. }
false;public;0;3;;public Boolean getUseMaps() {     return useMaps. }
false;public;1;3;;public void setUseMaps(Boolean useMaps) {     this.useMaps = useMaps. }
false;public;0;3;;public Boolean getUseOrderedMaps() {     return useOrderedMaps. }
false;public;1;3;;public void setUseOrderedMaps(Boolean useOrderedMaps) {     this.useOrderedMaps = useOrderedMaps. }
false;public;0;3;;public String getRecordConverterRef() {     return recordConverterRef. }
false;public;1;3;;public void setRecordConverterRef(String recordConverterRef) {     this.recordConverterRef = recordConverterRef. }
false;public;0;3;;public Boolean getContentTypeHeader() {     return contentTypeHeader. }
false;public;1;3;;public void setContentTypeHeader(Boolean contentTypeHeader) {     this.contentTypeHeader = contentTypeHeader. }
