commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public MiloClientConfigurationNestedConfiguration getDefaultConfiguration() {     return defaultConfiguration. }
false;public;1;4;;public void setDefaultConfiguration(MiloClientConfigurationNestedConfiguration defaultConfiguration) {     this.defaultConfiguration = defaultConfiguration. }
false;public;0;3;;public String getApplicationName() {     return applicationName. }
false;public;1;3;;public void setApplicationName(String applicationName) {     this.applicationName = applicationName. }
false;public;0;3;;public String getApplicationUri() {     return applicationUri. }
false;public;1;3;;public void setApplicationUri(String applicationUri) {     this.applicationUri = applicationUri. }
false;public;0;3;;public String getProductUri() {     return productUri. }
false;public;1;3;;public void setProductUri(String productUri) {     this.productUri = productUri. }
false;public;0;3;;public Long getReconnectTimeout() {     return reconnectTimeout. }
false;public;1;3;;public void setReconnectTimeout(Long reconnectTimeout) {     this.reconnectTimeout = reconnectTimeout. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getDiscoveryEndpointUri() {     return discoveryEndpointUri. }
false;public;1;3;;public void setDiscoveryEndpointUri(String discoveryEndpointUri) {     this.discoveryEndpointUri = discoveryEndpointUri. }
false;public;0;3;;public String getDiscoveryEndpointSuffix() {     return discoveryEndpointSuffix. }
false;public;1;3;;public void setDiscoveryEndpointSuffix(String discoveryEndpointSuffix) {     this.discoveryEndpointSuffix = discoveryEndpointSuffix. }
false;public;0;3;;public String getClientId() {     return clientId. }
false;public;1;3;;public void setClientId(String clientId) {     this.clientId = clientId. }
false;public;0;3;;public String getApplicationName() {     return applicationName. }
false;public;1;3;;public void setApplicationName(String applicationName) {     this.applicationName = applicationName. }
false;public;0;3;;public String getApplicationUri() {     return applicationUri. }
false;public;1;3;;public void setApplicationUri(String applicationUri) {     this.applicationUri = applicationUri. }
false;public;0;3;;public String getProductUri() {     return productUri. }
false;public;1;3;;public void setProductUri(String productUri) {     this.productUri = productUri. }
false;public;0;3;;public Long getRequestTimeout() {     return requestTimeout. }
false;public;1;3;;public void setRequestTimeout(Long requestTimeout) {     this.requestTimeout = requestTimeout. }
false;public;0;3;;public Long getChannelLifetime() {     return channelLifetime. }
false;public;1;3;;public void setChannelLifetime(Long channelLifetime) {     this.channelLifetime = channelLifetime. }
false;public;0;3;;public String getSessionName() {     return sessionName. }
false;public;1;3;;public void setSessionName(String sessionName) {     this.sessionName = sessionName. }
false;public;0;3;;public Long getSessionTimeout() {     return sessionTimeout. }
false;public;1;3;;public void setSessionTimeout(Long sessionTimeout) {     this.sessionTimeout = sessionTimeout. }
false;public;0;3;;public Long getMaxPendingPublishRequests() {     return maxPendingPublishRequests. }
false;public;1;3;;public void setMaxPendingPublishRequests(Long maxPendingPublishRequests) {     this.maxPendingPublishRequests = maxPendingPublishRequests. }
false;public;0;3;;public Long getMaxResponseMessageSize() {     return maxResponseMessageSize. }
false;public;1;3;;public void setMaxResponseMessageSize(Long maxResponseMessageSize) {     this.maxResponseMessageSize = maxResponseMessageSize. }
false;public;0;3;;public String getKeyStoreUrl() {     return keyStoreUrl. }
false;public;1;3;;public void setKeyStoreUrl(String keyStoreUrl) {     this.keyStoreUrl = keyStoreUrl. }
false;public;0;3;;public String getKeyStoreType() {     return keyStoreType. }
false;public;1;3;;public void setKeyStoreType(String keyStoreType) {     this.keyStoreType = keyStoreType. }
false;public;0;3;;public String getKeyAlias() {     return keyAlias. }
false;public;1;3;;public void setKeyAlias(String keyAlias) {     this.keyAlias = keyAlias. }
false;public;0;3;;public String getKeyStorePassword() {     return keyStorePassword. }
false;public;1;3;;public void setKeyStorePassword(String keyStorePassword) {     this.keyStorePassword = keyStorePassword. }
false;public;0;3;;public String getKeyPassword() {     return keyPassword. }
false;public;1;3;;public void setKeyPassword(String keyPassword) {     this.keyPassword = keyPassword. }
false;public;0;3;;public Set getAllowedSecurityPolicies() {     return allowedSecurityPolicies. }
false;public;1;3;;public void setAllowedSecurityPolicies(Set allowedSecurityPolicies) {     this.allowedSecurityPolicies = allowedSecurityPolicies. }
false;public;0;3;;public Boolean getOverrideHost() {     return overrideHost. }
false;public;1;3;;public void setOverrideHost(Boolean overrideHost) {     this.overrideHost = overrideHost. }
