commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public AWSKMS getKmsClient() {     return kmsClient. }
true;public;1;3;/**  * To use a existing configured AWS KMS as client  */ ;/**  * To use a existing configured AWS KMS as client  */ public void setKmsClient(AWSKMS kmsClient) {     this.kmsClient = kmsClient. }
false;public;0;3;;public String getAccessKey() {     return accessKey. }
true;public;1;3;/**  * Amazon AWS Access Key  */ ;/**  * Amazon AWS Access Key  */ public void setAccessKey(String accessKey) {     this.accessKey = accessKey. }
false;public;0;3;;public String getSecretKey() {     return secretKey. }
true;public;1;3;/**  * Amazon AWS Secret Key  */ ;/**  * Amazon AWS Secret Key  */ public void setSecretKey(String secretKey) {     this.secretKey = secretKey. }
false;public;0;3;;public KMSOperations getOperation() {     return operation. }
true;public;1;3;/**  * The operation to perform  */ ;/**  * The operation to perform  */ public void setOperation(KMSOperations operation) {     this.operation = operation. }
false;public;0;3;;public String getProxyHost() {     return proxyHost. }
true;public;1;3;/**  * To define a proxy host when instantiating the KMS client  */ ;/**  * To define a proxy host when instantiating the KMS client  */ public void setProxyHost(String proxyHost) {     this.proxyHost = proxyHost. }
false;public;0;3;;public Integer getProxyPort() {     return proxyPort. }
true;public;1;3;/**  * To define a proxy port when instantiating the KMS client  */ ;/**  * To define a proxy port when instantiating the KMS client  */ public void setProxyPort(Integer proxyPort) {     this.proxyPort = proxyPort. }
false;public;0;3;;public String getRegion() {     return region. }
true;public;1;3;/**  * The region in which KMS client needs to work  */ ;/**  * The region in which KMS client needs to work  */ public void setRegion(String region) {     this.region = region. }
false;public;0;7;;// ************************************************* //  // ************************************************* public KMSConfiguration copy() {     try {         return (KMSConfiguration) super.clone().     } catch (CloneNotSupportedException e) {         throw new RuntimeCamelException(e).     } }
