commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public Integer getMaximumPoolSize() {     return maximumPoolSize. }
false;public;1;3;;public void setMaximumPoolSize(Integer maximumPoolSize) {     this.maximumPoolSize = maximumPoolSize. }
false;public;0;3;;public NettyConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(NettyConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getExecutorService() {     return executorService. }
false;public;1;3;;public void setExecutorService(String executorService) {     this.executorService = executorService. }
false;public;0;3;;public Boolean getUseGlobalSslContextParameters() {     return useGlobalSslContextParameters. }
false;public;1;4;;public void setUseGlobalSslContextParameters(Boolean useGlobalSslContextParameters) {     this.useGlobalSslContextParameters = useGlobalSslContextParameters. }
false;public;0;3;;public String getSslContextParameters() {     return sslContextParameters. }
false;public;1;3;;public void setSslContextParameters(String sslContextParameters) {     this.sslContextParameters = sslContextParameters. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public Long getRequestTimeout() {     return requestTimeout. }
false;public;1;3;;public void setRequestTimeout(Long requestTimeout) {     this.requestTimeout = requestTimeout. }
false;public;0;3;;public Boolean getSync() {     return sync. }
false;public;1;3;;public void setSync(Boolean sync) {     this.sync = sync. }
false;public;0;3;;public Boolean getTextline() {     return textline. }
false;public;1;3;;public void setTextline(Boolean textline) {     this.textline = textline. }
false;public;0;3;;public Integer getDecoderMaxLineLength() {     return decoderMaxLineLength. }
false;public;1;3;;public void setDecoderMaxLineLength(Integer decoderMaxLineLength) {     this.decoderMaxLineLength = decoderMaxLineLength. }
false;public;0;3;;public TextLineDelimiter getDelimiter() {     return delimiter. }
false;public;1;3;;public void setDelimiter(TextLineDelimiter delimiter) {     this.delimiter = delimiter. }
false;public;0;3;;public Boolean getAutoAppendDelimiter() {     return autoAppendDelimiter. }
false;public;1;3;;public void setAutoAppendDelimiter(Boolean autoAppendDelimiter) {     this.autoAppendDelimiter = autoAppendDelimiter. }
false;public;0;3;;public String getEncoding() {     return encoding. }
false;public;1;3;;public void setEncoding(String encoding) {     this.encoding = encoding. }
false;public;0;3;;public List getDecoders() {     return decoders. }
false;public;1;3;;public void setDecoders(List decoders) {     this.decoders = decoders. }
false;public;0;3;;public List getEncoders() {     return encoders. }
false;public;1;3;;public void setEncoders(List encoders) {     this.encoders = encoders. }
false;public;0;5;;@Deprecated @DeprecatedConfigurationProperty public ChannelHandler getEncoder() {     return encoder. }
false;public;1;4;;@Deprecated public void setEncoder(ChannelHandler encoder) {     this.encoder = encoder. }
false;public;0;5;;@Deprecated @DeprecatedConfigurationProperty public ChannelHandler getDecoder() {     return decoder. }
false;public;1;4;;@Deprecated public void setDecoder(ChannelHandler decoder) {     this.decoder = decoder. }
false;public;0;3;;public Boolean getDisconnect() {     return disconnect. }
false;public;1;3;;public void setDisconnect(Boolean disconnect) {     this.disconnect = disconnect. }
false;public;0;3;;public Boolean getLazyChannelCreation() {     return lazyChannelCreation. }
