commented;modifiers;parameterAmount;loc;comment;code
false;;0;1;;Type getType().
false;;0;1;;Object getSource().
false;;0;1;;Throwable getCause().
false;;0;1;;CamelContext getContext().
false;default;0;3;;default Object getSource() {     return getContext(). }
false;default;0;3;;default Type getType() {     return Type.CamelContextResumed. }
false;default;0;3;;default Type getType() {     return Type.CamelContextResumeFailure. }
false;default;0;3;;default Type getType() {     return Type.CamelContextResuming. }
false;default;0;3;;default Type getType() {     return Type.CamelContextStarted. }
false;default;0;3;;default Type getType() {     return Type.CamelContextStarting. }
false;default;0;3;;default Type getType() {     return Type.CamelContextStartupFailure. }
false;default;0;3;;default Type getType() {     return Type.CamelContextStopFailure. }
false;default;0;3;;default Type getType() {     return Type.CamelContextStopped. }
false;default;0;3;;default Type getType() {     return Type.CamelContextStopping. }
false;default;0;3;;default Type getType() {     return Type.CamelContextSuspended. }
false;default;0;3;;default Type getType() {     return Type.CamelContextSuspending. }
false;;0;1;;Exchange getExchange().
false;default;0;3;;default Object getSource() {     return getExchange(). }
false;default;0;3;;default Type getType() {     return Type.ExchangeCompleted. }
false;default;0;3;;default Type getType() {     return Type.ExchangeCreated. }
false;default;0;3;;default Type getType() {     return Type.ExchangeFailed. }
false;;0;1;;Processor getFailureHandler().
false;;0;1;;boolean isDeadLetterChannel().
false;;0;1;;String getDeadLetterUri().
false;default;0;3;;default Type getType() {     return Type.ExchangeFailureHandled. }
false;default;0;3;;default Type getType() {     return Type.ExchangeFailureHandling. }
false;;0;1;;int getAttempt().
false;default;0;3;;default Type getType() {     return Type.ExchangeRedelivery. }
false;;0;1;;Endpoint getEndpoint().
false;default;0;3;;default Type getType() {     return Type.ExchangeSending. }
false;;0;1;;Endpoint getEndpoint().
false;;0;1;;long getTimeTaken().
false;default;0;3;;default Type getType() {     return Type.ExchangeSent. }
false;;0;1;;Route getRoute().
false;default;0;3;;default Object getSource() {     return getRoute(). }
false;default;0;3;;default Type getType() {     return Type.RouteAdded. }
false;default;0;3;;default Type getType() {     return Type.RouteRemoved. }
false;default;0;3;;default Type getType() {     return Type.RouteStarted. }
false;default;0;3;;default Type getType() {     return Type.RouteStopped. }
false;;0;1;;Object getService().
false;default;0;3;;default Object getSource() {     return getService(). }
false;default;0;3;;default Type getType() {     return Type.ServiceStartupFailure. }
false;default;0;3;;default Type getType() {     return Type.ServiceStopFailure. }
