commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public Response newResponse() {     return new Response(). }
false;public,static;2;5;;public static Request parseRequest(String datafeedId, XContentParser parser) {     DatafeedConfig.Builder datafeed = DatafeedConfig.STRICT_PARSER.apply(parser, null).     datafeed.setId(datafeedId).     return new Request(datafeed.build()). }
false;public;0;3;;public DatafeedConfig getDatafeed() {     return datafeed. }
false;public;0;4;;@Override public ActionRequestValidationException validate() {     return null. }
false;public;1;5;;@Override public void readFrom(StreamInput in) throws IOException {     super.readFrom(in).     datafeed = new DatafeedConfig(in). }
false;public;1;5;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     datafeed.writeTo(out). }
false;public;2;5;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     datafeed.toXContent(builder, params).     return builder. }
false;public;1;7;;@Override public boolean equals(Object o) {     if (this == o)         return true.     if (o == null || getClass() != o.getClass())         return false.     Request request = (Request) o.     return Objects.equals(datafeed, request.datafeed). }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(datafeed). }
false;public;0;3;;public DatafeedConfig getResponse() {     return datafeed. }
false;public;1;9;;@Override public void readFrom(StreamInput in) throws IOException {     super.readFrom(in).     if (in.getVersion().before(Version.V_6_3_0)) {         // the acknowledged flag was removed         in.readBoolean().     }     datafeed = new DatafeedConfig(in). }
false;public;1;9;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     if (out.getVersion().before(Version.V_6_3_0)) {         // the acknowledged flag is no longer supported         out.writeBoolean(true).     }     datafeed.writeTo(out). }
false;public;2;5;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     datafeed.toXContent(builder, params).     return builder. }
false;public;1;7;;@Override public boolean equals(Object o) {     if (this == o)         return true.     if (o == null || getClass() != o.getClass())         return false.     Response response = (Response) o.     return Objects.equals(datafeed, response.datafeed). }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(datafeed). }
