commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public GooglePubsubConnectionFactoryNestedConfiguration getConnectionFactory() {     return connectionFactory. }
false;public;1;4;;public void setConnectionFactory(GooglePubsubConnectionFactoryNestedConfiguration connectionFactory) {     this.connectionFactory = connectionFactory. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getServiceAccount() {     return serviceAccount. }
false;public;1;3;;public void setServiceAccount(String serviceAccount) {     this.serviceAccount = serviceAccount. }
false;public;0;3;;public String getServiceAccountKey() {     return serviceAccountKey. }
false;public;1;3;;public void setServiceAccountKey(String serviceAccountKey) {     this.serviceAccountKey = serviceAccountKey. }
false;public;0;3;;public String getCredentialsFileLocation() {     return credentialsFileLocation. }
false;public;1;3;;public void setCredentialsFileLocation(String credentialsFileLocation) {     this.credentialsFileLocation = credentialsFileLocation. }
false;public;0;3;;public String getServiceURL() {     return serviceURL. }
false;public;1;3;;public void setServiceURL(String serviceURL) {     this.serviceURL = serviceURL. }
