commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public ArtemisMode getMode() {     return this.mode. }
false;public;1;3;;public void setMode(ArtemisMode mode) {     this.mode = mode. }
false;public;0;3;;public String getHost() {     return this.host. }
false;public;1;3;;public void setHost(String host) {     this.host = host. }
false;public;0;3;;public int getPort() {     return this.port. }
false;public;1;3;;public void setPort(int port) {     this.port = port. }
false;public;0;3;;public String getUser() {     return this.user. }
false;public;1;3;;public void setUser(String user) {     this.user = user. }
false;public;0;3;;public String getPassword() {     return this.password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public Embedded getEmbedded() {     return this.embedded. }
false;public;0;3;;public JmsPoolConnectionFactoryProperties getPool() {     return this.pool. }
false;public;0;3;;public int getServerId() {     return this.serverId. }
false;public;1;3;;public void setServerId(int serverId) {     this.serverId = serverId. }
false;public;0;3;;public boolean isEnabled() {     return this.enabled. }
false;public;1;3;;public void setEnabled(boolean enabled) {     this.enabled = enabled. }
false;public;0;3;;public boolean isPersistent() {     return this.persistent. }
false;public;1;3;;public void setPersistent(boolean persistent) {     this.persistent = persistent. }
false;public;0;3;;public String getDataDirectory() {     return this.dataDirectory. }
false;public;1;3;;public void setDataDirectory(String dataDirectory) {     this.dataDirectory = dataDirectory. }
false;public;0;3;;public String[] getQueues() {     return this.queues. }
false;public;1;3;;public void setQueues(String[] queues) {     this.queues = queues. }
false;public;0;3;;public String[] getTopics() {     return this.topics. }
false;public;1;3;;public void setTopics(String[] topics) {     this.topics = topics. }
false;public;0;3;;public String getClusterPassword() {     return this.clusterPassword. }
false;public;1;4;;public void setClusterPassword(String clusterPassword) {     this.clusterPassword = clusterPassword.     this.defaultClusterPassword = false. }
false;public;0;3;;public boolean isDefaultClusterPassword() {     return this.defaultClusterPassword. }
true;public;0;5;/**  * Creates the minimal transport parameters for an embedded transport  * configuration.  * @return the transport parameters  * @see TransportConstants#SERVER_ID_PROP_NAME  */ ;/**  * Creates the minimal transport parameters for an embedded transport  * configuration.  * @return the transport parameters  * @see TransportConstants#SERVER_ID_PROP_NAME  */ public Map<String, Object> generateTransportParameters() {     Map<String, Object> parameters = new HashMap<>().     parameters.put(TransportConstants.SERVER_ID_PROP_NAME, getServerId()).     return parameters. }
