commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getUri() {     return this.uri. }
false;public;1;3;;public void setUri(String uri) {     this.uri = uri. }
false;public;0;3;;public String getApiToken() {     return this.apiToken. }
false;public;1;3;;public void setApiToken(String apiToken) {     this.apiToken = apiToken. }
false;public;0;3;;public String getHostTag() {     return this.hostTag. }
false;public;1;3;;public void setHostTag(String hostTag) {     this.hostTag = hostTag. }
false;public;0;4;;@Override public Integer getBatchSize() {     return this.batchSize. }
false;public;1;4;;@Override public void setBatchSize(Integer batchSize) {     this.batchSize = batchSize. }
false;public;0;4;;@Override public Duration getConnectTimeout() {     return this.connectTimeout. }
false;public;1;4;;@Override public void setConnectTimeout(Duration connectTimeout) {     this.connectTimeout = connectTimeout. }
