commented;modifiers;parameterAmount;loc;comment;code
false;public;1;3;;public CamelEvent createCamelContextStartingEvent(CamelContext context) {     return new CamelContextStartingEvent(context). }
false;public;1;3;;public CamelEvent createCamelContextStartedEvent(CamelContext context) {     return new CamelContextStartedEvent(context). }
false;public;1;3;;public CamelEvent createCamelContextStoppingEvent(CamelContext context) {     return new CamelContextStoppingEvent(context). }
false;public;1;3;;public CamelEvent createCamelContextStoppedEvent(CamelContext context) {     return new CamelContextStoppedEvent(context). }
false;public;2;3;;public CamelEvent createCamelContextStartupFailureEvent(CamelContext context, Throwable cause) {     return new CamelContextStartupFailureEvent(context, cause). }
false;public;2;3;;public CamelEvent createCamelContextStopFailureEvent(CamelContext context, Throwable cause) {     return new CamelContextStopFailureEvent(context, cause). }
false;public;3;3;;public CamelEvent createServiceStartupFailureEvent(CamelContext context, Object service, Throwable cause) {     return new ServiceStartupFailureEvent(context, service, cause). }
false;public;3;3;;public CamelEvent createServiceStopFailureEvent(CamelContext context, Object service, Throwable cause) {     return new ServiceStopFailureEvent(context, service, cause). }
false;public;1;3;;public CamelEvent createRouteStartedEvent(Route route) {     return new RouteStartedEvent(route). }
false;public;1;3;;public CamelEvent createRouteStoppedEvent(Route route) {     return new RouteStoppedEvent(route). }
false;public;1;3;;public CamelEvent createRouteAddedEvent(Route route) {     return new RouteAddedEvent(route). }
false;public;1;3;;public CamelEvent createRouteRemovedEvent(Route route) {     return new RouteRemovedEvent(route). }
false;public;1;3;;public CamelEvent createExchangeCreatedEvent(Exchange exchange) {     return new ExchangeCreatedEvent(exchange). }
false;public;1;3;;public CamelEvent createExchangeCompletedEvent(Exchange exchange) {     return new ExchangeCompletedEvent(exchange). }
false;public;1;3;;public CamelEvent createExchangeFailedEvent(Exchange exchange) {     return new ExchangeFailedEvent(exchange). }
false;public;4;8;;public CamelEvent createExchangeFailureHandlingEvent(Exchange exchange, Processor failureHandler, boolean deadLetterChannel, String deadLetterUri) {     // unwrap delegate processor     Processor handler = failureHandler.     if (handler instanceof DelegateProcessor) {         handler = ((DelegateProcessor) handler).getProcessor().     }     return new ExchangeFailureHandlingEvent(exchange, handler, deadLetterChannel, deadLetterUri). }
false;public;4;9;;public CamelEvent createExchangeFailureHandledEvent(Exchange exchange, Processor failureHandler, boolean deadLetterChannel, String deadLetterUri) {     // unwrap delegate processor     Processor handler = failureHandler.     if (handler instanceof DelegateProcessor) {         handler = ((DelegateProcessor) handler).getProcessor().     }     return new ExchangeFailureHandledEvent(exchange, handler, deadLetterChannel, deadLetterUri). }
false;public;2;3;;public CamelEvent createExchangeRedeliveryEvent(Exchange exchange, int attempt) {     return new ExchangeRedeliveryEvent(exchange, attempt). }
false;public;2;3;;public CamelEvent createExchangeSendingEvent(Exchange exchange, Endpoint endpoint) {     return new ExchangeSendingEvent(exchange, endpoint). }
false;public;3;3;;public CamelEvent createExchangeSentEvent(Exchange exchange, Endpoint endpoint, long timeTaken) {     return new ExchangeSentEvent(exchange, endpoint, timeTaken). }
false;public;1;3;;public CamelEvent createCamelContextSuspendingEvent(CamelContext context) {     return new CamelContextSuspendingEvent(context). }
false;public;1;3;;public CamelEvent createCamelContextSuspendedEvent(CamelContext context) {     return new CamelContextSuspendedEvent(context). }
false;public;1;3;;public CamelEvent createCamelContextResumingEvent(CamelContext context) {     return new CamelContextResumingEvent(context). }
false;public;1;3;;public CamelEvent createCamelContextResumedEvent(CamelContext context) {     return new CamelContextResumedEvent(context). }
false;public;2;3;;public CamelEvent createCamelContextResumeFailureEvent(CamelContext context, Throwable cause) {     return new CamelContextResumeFailureEvent(context, cause). }
