commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public Boolean getControllerDaemon() {     return controllerDaemon. }
false;public;1;3;;public void setControllerDaemon(Boolean controllerDaemon) {     this.controllerDaemon = controllerDaemon. }
false;public;0;3;;public Integer getControllerSleepTimeMs() {     return controllerSleepTimeMs. }
false;public;1;3;;public void setControllerSleepTimeMs(Integer controllerSleepTimeMs) {     this.controllerSleepTimeMs = controllerSleepTimeMs. }
false;public;0;3;;public String getHeaderFilterStrategy() {     return headerFilterStrategy. }
false;public;1;3;;public void setHeaderFilterStrategy(String headerFilterStrategy) {     this.headerFilterStrategy = headerFilterStrategy. }
false;public;0;3;;public Integer getInboundBufferSize() {     return inboundBufferSize. }
false;public;1;3;;public void setInboundBufferSize(Integer inboundBufferSize) {     this.inboundBufferSize = inboundBufferSize. }
false;public;0;3;;public Integer getMaxConnectionsPerHost() {     return maxConnectionsPerHost. }
false;public;1;3;;public void setMaxConnectionsPerHost(Integer maxConnectionsPerHost) {     this.maxConnectionsPerHost = maxConnectionsPerHost. }
false;public;0;3;;public Integer getMaxThreads() {     return maxThreads. }
false;public;1;3;;public void setMaxThreads(Integer maxThreads) {     this.maxThreads = maxThreads. }
false;public;0;3;;public Integer getLowThreads() {     return lowThreads. }
false;public;1;3;;public void setLowThreads(Integer lowThreads) {     this.lowThreads = lowThreads. }
false;public;0;3;;public Integer getMaxTotalConnections() {     return maxTotalConnections. }
false;public;1;3;;public void setMaxTotalConnections(Integer maxTotalConnections) {     this.maxTotalConnections = maxTotalConnections. }
false;public;0;3;;public Integer getMinThreads() {     return minThreads. }
false;public;1;3;;public void setMinThreads(Integer minThreads) {     this.minThreads = minThreads. }
false;public;0;3;;public Integer getOutboundBufferSize() {     return outboundBufferSize. }
false;public;1;3;;public void setOutboundBufferSize(Integer outboundBufferSize) {     this.outboundBufferSize = outboundBufferSize. }
false;public;0;3;;public Boolean getPersistingConnections() {     return persistingConnections. }
false;public;1;3;;public void setPersistingConnections(Boolean persistingConnections) {     this.persistingConnections = persistingConnections. }
false;public;0;3;;public Boolean getPipeliningConnections() {     return pipeliningConnections. }
false;public;1;3;;public void setPipeliningConnections(Boolean pipeliningConnections) {     this.pipeliningConnections = pipeliningConnections. }
false;public;0;3;;public Integer getThreadMaxIdleTimeMs() {     return threadMaxIdleTimeMs. }
false;public;1;3;;public void setThreadMaxIdleTimeMs(Integer threadMaxIdleTimeMs) {     this.threadMaxIdleTimeMs = threadMaxIdleTimeMs. }
false;public;0;3;;public Boolean getUseForwardedForHeader() {     return useForwardedForHeader. }
false;public;1;3;;public void setUseForwardedForHeader(Boolean useForwardedForHeader) {     this.useForwardedForHeader = useForwardedForHeader. }
false;public;0;3;;public Boolean getReuseAddress() {     return reuseAddress. }
false;public;1;3;;public void setReuseAddress(Boolean reuseAddress) {     this.reuseAddress = reuseAddress. }
false;public;0;3;;public Integer getMaxQueued() {     return maxQueued. }
false;public;1;3;;public void setMaxQueued(Integer maxQueued) {     this.maxQueued = maxQueued. }
false;public;0;3;;public Boolean getDisableStreamCache() {     return disableStreamCache. }
false;public;1;3;;public void setDisableStreamCache(Boolean disableStreamCache) {     this.disableStreamCache = disableStreamCache. }
false;public;0;3;;public Integer getPort() {     return port. }
false;public;1;3;;public void setPort(Integer port) {     this.port = port. }
false;public;0;3;;public Boolean getSynchronous() {     return synchronous. }
false;public;1;3;;public void setSynchronous(Boolean synchronous) {     this.synchronous = synchronous. }
false;public;0;3;;public List<String> getEnabledConverters() {     return enabledConverters. }
false;public;1;3;;public void setEnabledConverters(List<String> enabledConverters) {     this.enabledConverters = enabledConverters. }
false;public;0;3;;public Boolean getUseGlobalSslContextParameters() {     return useGlobalSslContextParameters. }
false;public;1;4;;public void setUseGlobalSslContextParameters(Boolean useGlobalSslContextParameters) {     this.useGlobalSslContextParameters = useGlobalSslContextParameters. }
false;public;0;3;;public String getSslContextParameters() {     return sslContextParameters. }
false;public;1;3;;public void setSslContextParameters(String sslContextParameters) {     this.sslContextParameters = sslContextParameters. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
