commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public String toString() {     return "ThrowException[" + description() + "]". }
false;protected;0;3;;protected String description() {     return exception != null ? exception.getClass().getCanonicalName() : "ref:" + ref. }
false;public;0;4;;@Override public String getShortName() {     return "throwException". }
false;public;0;4;;@Override public String getLabel() {     return "throwException[" + description() + "]". }
false;public;0;3;;public String getRef() {     return ref. }
true;public;1;3;/**  * Reference to the exception instance to lookup from the registry to throw  */ ;/**  * Reference to the exception instance to lookup from the registry to throw  */ public void setRef(String ref) {     this.ref = ref. }
false;public;0;3;;public Exception getException() {     return exception. }
false;public;1;3;;public void setException(Exception exception) {     this.exception = exception. }
false;public;0;3;;public String getMessage() {     return message. }
true;public;1;3;/**  * To create a new exception instance and use the given message as caused message (supports simple language)  */ ;/**  * To create a new exception instance and use the given message as caused message (supports simple language)  */ public void setMessage(String message) {     this.message = message. }
false;public;0;3;;public String getExceptionType() {     return exceptionType. }
true;public;1;3;/**  * The class of the exception to create using the message.  *  * @see #setMessage(String)  */ ;/**  * The class of the exception to create using the message.  *  * @see #setMessage(String)  */ public void setExceptionType(String exceptionType) {     this.exceptionType = exceptionType. }
false;public;0;3;;public Class<? extends Exception> getExceptionClass() {     return exceptionClass. }
true;public;1;3;/**  * The class of the exception to create using the message.  *  * @see #setMessage(String)  */ ;/**  * The class of the exception to create using the message.  *  * @see #setMessage(String)  */ public void setExceptionClass(Class<? extends Exception> exceptionClass) {     this.exceptionClass = exceptionClass. }
