commented;modifiers;parameterAmount;loc;comment;code
false;public;1;4;;@Override public int hash(T record) {     return record.hashCode(). }
false;public;1;4;;@Override public void setReference(T toCompare) {     toCompare.copyTo(reference). }
false;public;1;4;;@Override public boolean equalToReference(T candidate) {     return candidate.equals(this.reference). }
false;public;1;6;;@Override public int compareToReference(TypeComparator<T> referencedComparator) {     T otherRef = ((CopyableValueComparator<T>) referencedComparator).reference.     int comp = otherRef.compareTo(reference).     return ascendingComparison ? comp : -comp. }
false;public;2;5;;@Override public int compare(T first, T second) {     int comp = first.compareTo(second).     return ascendingComparison ? comp : -comp. }
false;public;2;11;;@Override public int compareSerialized(DataInputView firstSource, DataInputView secondSource) throws IOException {     if (tempReference == null) {         tempReference = InstantiationUtil.instantiate(type, CopyableValue.class).     }     reference.read(firstSource).     tempReference.read(secondSource).     int comp = reference.compareTo(tempReference).     return ascendingComparison ? comp : -comp. }
false;public;0;4;;@Override public boolean supportsNormalizedKey() {     return NormalizableKey.class.isAssignableFrom(type). }
false;public;0;5;;@Override public int getNormalizeKeyLen() {     NormalizableKey<?> key = (NormalizableKey<?>) reference.     return key.getMaxNormalizedKeyLen(). }
false;public;1;4;;@Override public boolean isNormalizedKeyPrefixOnly(int keyBytes) {     return keyBytes < getNormalizeKeyLen(). }
false;public;4;5;;@Override public void putNormalizedKey(T record, MemorySegment target, int offset, int numBytes) {     NormalizableKey<?> key = (NormalizableKey<?>) record.     key.copyNormalizedKey(target, offset, numBytes). }
false;public;0;4;;@Override public boolean invertNormalizedKey() {     return !ascendingComparison. }
false;public;0;4;;@Override public TypeComparator<T> duplicate() {     return new CopyableValueComparator<T>(ascendingComparison, type). }
false;public;3;5;;@Override public int extractKeys(Object record, Object[] target, int index) {     target[index] = record.     return 1. }
false;public;0;4;;@Override public TypeComparator<?>[] getFlatComparators() {     return comparators. }
false;public;0;4;;// -------------------------------------------------------------------------------------------- // unsupported normalization // -------------------------------------------------------------------------------------------- @Override public boolean supportsSerializationWithKeyNormalization() {     return false. }
false;public;2;4;;@Override public void writeWithKeyNormalization(T record, DataOutputView target) throws IOException {     throw new UnsupportedOperationException(). }
false;public;2;4;;@Override public T readWithKeyDenormalization(T reuse, DataInputView source) throws IOException {     throw new UnsupportedOperationException(). }
false;private;1;7;;// -------------------------------------------------------------------------------------------- // serialization // -------------------------------------------------------------------------------------------- private void readObject(java.io.ObjectInputStream s) throws java.io.IOException, ClassNotFoundException {     // read basic object and the type     s.defaultReadObject().     this.reference = InstantiationUtil.instantiate(type, CopyableValue.class).     this.tempReference = null. }
