commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public PostOrderBy getOrderBy() {     return orderBy. }
false;public;1;3;;public void setOrderBy(PostOrderBy orderBy) {     this.orderBy = orderBy. }
false;public;0;3;;public List<String> getCategories() {     return categories. }
false;public;1;3;;public void setCategories(List<String> categories) {     this.categories = categories. }
false;public;0;3;;public List<String> getCategoriesExclude() {     return categoriesExclude. }
false;public;1;3;;public void setCategoriesExclude(List<String> categoriesExclude) {     this.categoriesExclude = categoriesExclude. }
false;public;0;3;;public List<String> getTags() {     return tags. }
false;public;1;3;;public void setTags(List<String> tags) {     this.tags = tags. }
false;public;0;3;;public List<String> getTagsExclude() {     return tagsExclude. }
false;public;1;3;;public void setTagsExclude(List<String> tagsExclude) {     this.tagsExclude = tagsExclude. }
false;public;0;3;;public Boolean getStick() {     return stick. }
false;public;1;3;;public void setStick(Boolean stick) {     this.stick = stick. }
