commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getName() {     return name. }
false;public;1;3;;public void setName(String name) {     this.name = name. }
false;public;0;3;;public String getSlug() {     return slug. }
false;public;1;3;;public void setSlug(String slug) {     this.slug = slug. }
false;public;0;3;;public String getDescription() {     return description. }
false;public;1;3;;public void setDescription(String description) {     this.description = description. }
false;public;0;3;;public boolean isHierarchical() {     return hierarchical. }
false;public;1;3;;public void setHierarchical(boolean hierarchical) {     this.hierarchical = hierarchical. }
false;public;0;3;;public String getRestBase() {     return restBase. }
false;public;1;3;;public void setRestBase(String restBase) {     this.restBase = restBase. }
false;public;0;3;;public boolean isShowCloud() {     return showCloud. }
false;public;1;3;;public void setShowCloud(boolean showCloud) {     this.showCloud = showCloud. }
false;public;0;3;;public List<Map<String, String>> getCapabilities() {     return capabilities. }
false;public;1;3;;public void setCapabilities(List<Map<String, String>> capabilities) {     this.capabilities = capabilities. }
false;public;0;3;;public List<String> getLabels() {     return labels. }
false;public;1;3;;public void setLabels(List<String> labels) {     this.labels = labels. }
false;public;0;3;;public List<String> getTypes() {     return types. }
false;public;1;3;;public void setTypes(List<String> types) {     this.types = types. }
