commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getType() {     return type. }
false;public;1;3;;public void setType(String value) {     this.type = value. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String value) {     this.password = value. }
false;public;0;3;;public String getProvider() {     return provider. }
false;public;1;3;;public void setProvider(String value) {     this.provider = value. }
false;public;0;3;;public String getResource() {     return resource. }
false;public;1;3;;public void setResource(String value) {     this.resource = value. }
false;public;0;11;;@Override public KeyStoreParameters getObject() throws Exception {     if (this.isSingleton()) {         if (instance == null) {             instance = createInstance().         }         return instance.     } else {         return createInstance().     } }
false;protected;0;11;;protected KeyStoreParameters createInstance() {     KeyStoreParameters newInstance = new KeyStoreParameters().     newInstance.setPassword(this.password).     newInstance.setProvider(this.provider).     newInstance.setResource(this.resource).     newInstance.setType(this.type).     newInstance.setCamelContext(getCamelContext()).     return newInstance. }
false;public;0;4;;@Override public Class<? extends KeyStoreParameters> getObjectType() {     return KeyStoreParameters.class. }
