commented;modifiers;parameterAmount;loc;comment;code
false;public,final;0;12;;@Override public final T getObject() throws Exception {     if (this.isSingleton()) {         if (instance == null) {             instance = createInstanceInternal().         }         return instance.     } else {         return createInstanceInternal().     } }
false;protected,abstract;0;1;;protected abstract T createInstance() throws Exception.
false;private;0;30;;private T createInstanceInternal() throws Exception {     T newInstance = createInstance().     newInstance.setCamelContext(getCamelContext()).     if (cipherSuites != null) {         CipherSuitesParameters cipherSuitesInstance = new CipherSuitesParameters().         cipherSuitesInstance.setCipherSuite(cipherSuites.getCipherSuite()).         newInstance.setCipherSuites(cipherSuitesInstance).     }     if (cipherSuitesFilter != null) {         newInstance.setCipherSuitesFilter(createFilterParameters(cipherSuitesFilter)).     }     if (secureSocketProtocols != null) {         SecureSocketProtocolsParameters secureSocketProtocolsInstance = new SecureSocketProtocolsParameters().         secureSocketProtocolsInstance.setSecureSocketProtocol(secureSocketProtocols.getSecureSocketProtocol()).         newInstance.setSecureSocketProtocols(secureSocketProtocolsInstance).     }     if (secureSocketProtocolsFilter != null) {         newInstance.setSecureSocketProtocolsFilter(createFilterParameters(secureSocketProtocolsFilter)).     }     if (sessionTimeout != null) {         newInstance.setSessionTimeout(sessionTimeout).     }     return newInstance. }
false;private;1;8;;private FilterParameters createFilterParameters(FilterParametersDefinition definition) {     FilterParameters filter = new FilterParameters().     filter.getInclude().addAll(definition.getInclude()).     filter.getExclude().addAll(definition.getExclude()).     filter.setCamelContext(getCamelContext()).     return filter. }
false;public;0;3;;public CipherSuitesParametersDefinition getCipherSuites() {     return cipherSuites. }
false;public;1;3;;public void setCipherSuites(CipherSuitesParametersDefinition cipherSuites) {     this.cipherSuites = cipherSuites. }
false;public;0;3;;public FilterParametersDefinition getCipherSuitesFilter() {     return cipherSuitesFilter. }
false;public;1;3;;public void setCipherSuitesFilter(FilterParametersDefinition cipherSuitesFilter) {     this.cipherSuitesFilter = cipherSuitesFilter. }
false;public;0;3;;public SecureSocketProtocolsParametersDefinition getSecureSocketProtocols() {     return secureSocketProtocols. }
false;public;1;3;;public void setSecureSocketProtocols(SecureSocketProtocolsParametersDefinition secureSocketProtocols) {     this.secureSocketProtocols = secureSocketProtocols. }
false;public;0;3;;public FilterParametersDefinition getSecureSocketProtocolsFilter() {     return secureSocketProtocolsFilter. }
false;public;1;3;;public void setSecureSocketProtocolsFilter(FilterParametersDefinition secureSocketProtocolsFilter) {     this.secureSocketProtocolsFilter = secureSocketProtocolsFilter. }
false;public;0;3;;public String getSessionTimeout() {     return sessionTimeout. }
false;public;1;3;;public void setSessionTimeout(String sessionTimeout) {     this.sessionTimeout = sessionTimeout. }
