# id;timestamp;commentText;codeText;commentWords;codeWords
ScriptModule -> public ScriptService getScriptService();1524684173;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1526510804;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1526900724;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1527583663;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1531179852;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1531729807;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1532069817;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1533143718;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1533547893;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1533862840;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1535666657;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1536314350;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1536964057;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1538424609;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1539723533;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1539796943;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1540238977;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1540486836;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public ScriptService getScriptService();1545217938;Service responsible for managing scripts.;public ScriptService getScriptService() {_        return scriptService__    };service,responsible,for,managing,scripts;public,script,service,get,script,service,return,script,service
ScriptModule -> public void registerClusterSettingsListeners(ClusterSettings clusterSettings);1524684173;Allow the script service to register any settings update handlers on the cluster settings;public void registerClusterSettingsListeners(ClusterSettings clusterSettings) {_        scriptService.registerClusterSettingsListeners(clusterSettings)__    };allow,the,script,service,to,register,any,settings,update,handlers,on,the,cluster,settings;public,void,register,cluster,settings,listeners,cluster,settings,cluster,settings,script,service,register,cluster,settings,listeners,cluster,settings
ScriptModule -> public void registerClusterSettingsListeners(ClusterSettings clusterSettings);1526510804;Allow the script service to register any settings update handlers on the cluster settings;public void registerClusterSettingsListeners(ClusterSettings clusterSettings) {_        scriptService.registerClusterSettingsListeners(clusterSettings)__    };allow,the,script,service,to,register,any,settings,update,handlers,on,the,cluster,settings;public,void,register,cluster,settings,listeners,cluster,settings,cluster,settings,script,service,register,cluster,settings,listeners,cluster,settings
