commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public boolean preAnalyzed() {     return stage.ordinal() >= Stage.PRE_ANALYZED.ordinal(). }
false;public;0;3;;public void setPreAnalyzed() {     stage = Stage.PRE_ANALYZED. }
false;public;0;3;;public boolean analyzed() {     return stage.ordinal() >= Stage.ANALYZED.ordinal(). }
false;public;0;3;;public void setAnalyzed() {     stage = Stage.ANALYZED. }
false;public;0;3;;public boolean optimized() {     return stage.ordinal() >= Stage.OPTIMIZED.ordinal(). }
false;public;0;3;;public void setOptimized() {     stage = Stage.OPTIMIZED. }
false;public,final;0;6;;public final boolean childrenResolved() {     if (lazyChildrenResolved == null) {         lazyChildrenResolved = Boolean.valueOf(Resolvables.resolved(children())).     }     return lazyChildrenResolved. }
false;public;0;7;;@Override public boolean resolved() {     if (lazyResolved == null) {         lazyResolved = expressionsResolved() && childrenResolved().     }     return lazyResolved. }
false;public,abstract;0;1;;public abstract boolean expressionsResolved().
false;public,abstract;0;2;;@Override public abstract int hashCode().
false;public,abstract;1;2;;@Override public abstract boolean equals(Object obj).
