commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getSslKeyPassword() {     return sslKeyPassword. }
false;public;1;3;;public void setSslKeyPassword(String sslKeyPassword) {     this.sslKeyPassword = sslKeyPassword. }
false;public;0;3;;public String getSslPassword() {     return sslPassword. }
false;public;1;3;;public void setSslPassword(String sslPassword) {     this.sslPassword = sslPassword. }
false;public;0;3;;public String getKeystore() {     return keystore. }
false;public;1;3;;public void setKeystore(String keystore) {     this.keystore = keystore. }
false;public;0;3;;public String getErrorHandler() {     return errorHandler. }
false;public;1;3;;public void setErrorHandler(String errorHandler) {     this.errorHandler = errorHandler. }
false;public;0;3;;public String getSslSocketConnectors() {     return sslSocketConnectors. }
false;public;1;3;;public void setSslSocketConnectors(String sslSocketConnectors) {     this.sslSocketConnectors = sslSocketConnectors. }
false;public;0;3;;public String getSocketConnectors() {     return socketConnectors. }
false;public;1;3;;public void setSocketConnectors(String socketConnectors) {     this.socketConnectors = socketConnectors. }
false;public;0;3;;public Integer getHttpClientMinThreads() {     return httpClientMinThreads. }
false;public;1;3;;public void setHttpClientMinThreads(Integer httpClientMinThreads) {     this.httpClientMinThreads = httpClientMinThreads. }
false;public;0;3;;public Integer getHttpClientMaxThreads() {     return httpClientMaxThreads. }
false;public;1;3;;public void setHttpClientMaxThreads(Integer httpClientMaxThreads) {     this.httpClientMaxThreads = httpClientMaxThreads. }
false;public;0;3;;public Integer getMinThreads() {     return minThreads. }
false;public;1;3;;public void setMinThreads(Integer minThreads) {     this.minThreads = minThreads. }
false;public;0;3;;public Integer getMaxThreads() {     return maxThreads. }
false;public;1;3;;public void setMaxThreads(Integer maxThreads) {     this.maxThreads = maxThreads. }
false;public;0;3;;public String getThreadPool() {     return threadPool. }
false;public;1;3;;public void setThreadPool(String threadPool) {     this.threadPool = threadPool. }
false;public;0;3;;public Boolean getEnableJmx() {     return enableJmx. }
false;public;1;3;;public void setEnableJmx(Boolean enableJmx) {     this.enableJmx = enableJmx. }
false;public;0;3;;public String getJettyHttpBinding() {     return jettyHttpBinding. }
false;public;1;3;;public void setJettyHttpBinding(String jettyHttpBinding) {     this.jettyHttpBinding = jettyHttpBinding. }
false;public;0;3;;public String getHttpBinding() {     return httpBinding. }
false;public;1;3;;public void setHttpBinding(String httpBinding) {     this.httpBinding = httpBinding. }
false;public;0;3;;public String getHttpConfiguration() {     return httpConfiguration. }
false;public;1;3;;public void setHttpConfiguration(String httpConfiguration) {     this.httpConfiguration = httpConfiguration. }
false;public;0;3;;public String getMbContainer() {     return mbContainer. }
false;public;1;3;;public void setMbContainer(String mbContainer) {     this.mbContainer = mbContainer. }
false;public;0;3;;public String getSslSocketConnectorProperties() {     return sslSocketConnectorProperties. }
false;public;1;4;;public void setSslSocketConnectorProperties(String sslSocketConnectorProperties) {     this.sslSocketConnectorProperties = sslSocketConnectorProperties. }
false;public;0;3;;public String getSocketConnectorProperties() {     return socketConnectorProperties. }
