# id;timestamp;commentText;codeText;commentWords;codeWords
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1445418103;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1445608082;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1454527712;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1455138931;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1455486690;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1456517412;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1459869538;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1467040572;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1469525562;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1480333691;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
ProcessingTimeTrigger -> public static ProcessingTimeTrigger create();1526285370;Creates a new trigger that fires once system time passes the end of the window.;public static ProcessingTimeTrigger create() {_		return new ProcessingTimeTrigger()__	};creates,a,new,trigger,that,fires,once,system,time,passes,the,end,of,the,window;public,static,processing,time,trigger,create,return,new,processing,time,trigger
