commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public List<String> getBootstrapHosts() {     return this.bootstrapHosts. }
false;public;1;3;;public void setBootstrapHosts(List<String> bootstrapHosts) {     this.bootstrapHosts = bootstrapHosts. }
false;public;0;3;;public Bucket getBucket() {     return this.bucket. }
false;public;0;3;;public Env getEnv() {     return this.env. }
false;public;0;3;;public String getName() {     return this.name. }
false;public;1;3;;public void setName(String name) {     this.name = name. }
false;public;0;3;;public String getPassword() {     return this.password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public Endpoints getEndpoints() {     return this.endpoints. }
false;public;0;3;;public Ssl getSsl() {     return this.ssl. }
false;public;0;3;;public Timeouts getTimeouts() {     return this.timeouts. }
false;public;0;3;;public int getKeyValue() {     return this.keyValue. }
false;public;1;3;;public void setKeyValue(int keyValue) {     this.keyValue = keyValue. }
false;public;0;3;;public CouchbaseService getQueryservice() {     return this.queryservice. }
false;public;0;3;;public CouchbaseService getViewservice() {     return this.viewservice. }
false;public;0;3;;public int getMinEndpoints() {     return this.minEndpoints. }
false;public;1;3;;public void setMinEndpoints(int minEndpoints) {     this.minEndpoints = minEndpoints. }
false;public;0;3;;public int getMaxEndpoints() {     return this.maxEndpoints. }
false;public;1;3;;public void setMaxEndpoints(int maxEndpoints) {     this.maxEndpoints = maxEndpoints. }
false;public;0;4;;public Boolean getEnabled() {     return (this.enabled != null) ? this.enabled : StringUtils.hasText(this.keyStore). }
false;public;1;3;;public void setEnabled(Boolean enabled) {     this.enabled = enabled. }
false;public;0;3;;public String getKeyStore() {     return this.keyStore. }
false;public;1;3;;public void setKeyStore(String keyStore) {     this.keyStore = keyStore. }
false;public;0;3;;public String getKeyStorePassword() {     return this.keyStorePassword. }
false;public;1;3;;public void setKeyStorePassword(String keyStorePassword) {     this.keyStorePassword = keyStorePassword. }
false;public;0;3;;public Duration getConnect() {     return this.connect. }
false;public;1;3;;public void setConnect(Duration connect) {     this.connect = connect. }
false;public;0;3;;public Duration getKeyValue() {     return this.keyValue. }
false;public;1;3;;public void setKeyValue(Duration keyValue) {     this.keyValue = keyValue. }
false;public;0;3;;public Duration getQuery() {     return this.query. }
false;public;1;3;;public void setQuery(Duration query) {     this.query = query. }
false;public;0;3;;public Duration getSocketConnect() {     return this.socketConnect. }
false;public;1;3;;public void setSocketConnect(Duration socketConnect) {     this.socketConnect = socketConnect. }
false;public;0;3;;public Duration getView() {     return this.view. }
false;public;1;3;;public void setView(Duration view) {     this.view = view. }
