# id;timestamp;commentText;codeText;commentWords;codeWords
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1405024514;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1405090423;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1411473593;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1422405540;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1422405541;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1426583408;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1455479358;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1457441341;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1475688973;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
Ordering -> public Ordering createNewOrderingUpToIndex(int exclusiveIndex);1475788128;Creates a new ordering the represents an ordering on a prefix of the fields. If the_exclusive index up to which to create the ordering is <code>0</code>, then there is_no resulting ordering and this method return <code>null</code>.__@param exclusiveIndex The index (exclusive) up to which to create the ordering._@return The new ordering on the prefix of the fields, or <code>null</code>, if the prefix is empty.;public Ordering createNewOrderingUpToIndex(int exclusiveIndex) {_		if (exclusiveIndex == 0) {_			return null__		}_		final Ordering newOrdering = new Ordering()__		for (int i = 0_ i < exclusiveIndex_ i++) {_			newOrdering.appendOrdering(this.indexes.get(i), this.types.get(i), this.orders.get(i))__		}_		return newOrdering__	};creates,a,new,ordering,the,represents,an,ordering,on,a,prefix,of,the,fields,if,the,exclusive,index,up,to,which,to,create,the,ordering,is,code,0,code,then,there,is,no,resulting,ordering,and,this,method,return,code,null,code,param,exclusive,index,the,index,exclusive,up,to,which,to,create,the,ordering,return,the,new,ordering,on,the,prefix,of,the,fields,or,code,null,code,if,the,prefix,is,empty;public,ordering,create,new,ordering,up,to,index,int,exclusive,index,if,exclusive,index,0,return,null,final,ordering,new,ordering,new,ordering,for,int,i,0,i,exclusive,index,i,new,ordering,append,ordering,this,indexes,get,i,this,types,get,i,this,orders,get,i,return,new,ordering
