commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getContextPath() {     return contextPath. }
false;public;1;3;;public void setContextPath(String contextPath) {     this.contextPath = contextPath. }
false;public;0;3;;public String getSchema() {     return schema. }
false;public;1;3;;public void setSchema(String schema) {     this.schema = schema. }
false;public;0;3;;public Integer getSchemaSeverityLevel() {     return schemaSeverityLevel. }
false;public;1;3;;public void setSchemaSeverityLevel(Integer schemaSeverityLevel) {     this.schemaSeverityLevel = schemaSeverityLevel. }
false;public;0;3;;public Boolean getPrettyPrint() {     return prettyPrint. }
false;public;1;3;;public void setPrettyPrint(Boolean prettyPrint) {     this.prettyPrint = prettyPrint. }
false;public;0;3;;public Boolean getObjectFactory() {     return objectFactory. }
false;public;1;3;;public void setObjectFactory(Boolean objectFactory) {     this.objectFactory = objectFactory. }
false;public;0;3;;public Boolean getIgnoreJAXBElement() {     return ignoreJAXBElement. }
false;public;1;3;;public void setIgnoreJAXBElement(Boolean ignoreJAXBElement) {     this.ignoreJAXBElement = ignoreJAXBElement. }
false;public;0;3;;public Boolean getMustBeJAXBElement() {     return mustBeJAXBElement. }
false;public;1;3;;public void setMustBeJAXBElement(Boolean mustBeJAXBElement) {     this.mustBeJAXBElement = mustBeJAXBElement. }
false;public;0;3;;public Boolean getFilterNonXmlChars() {     return filterNonXmlChars. }
false;public;1;3;;public void setFilterNonXmlChars(Boolean filterNonXmlChars) {     this.filterNonXmlChars = filterNonXmlChars. }
false;public;0;3;;public String getEncoding() {     return encoding. }
false;public;1;3;;public void setEncoding(String encoding) {     this.encoding = encoding. }
false;public;0;3;;public Boolean getFragment() {     return fragment. }
false;public;1;3;;public void setFragment(Boolean fragment) {     this.fragment = fragment. }
false;public;0;3;;public String getPartClass() {     return partClass. }
false;public;1;3;;public void setPartClass(String partClass) {     this.partClass = partClass. }
false;public;0;3;;public String getPartNamespace() {     return partNamespace. }
false;public;1;3;;public void setPartNamespace(String partNamespace) {     this.partNamespace = partNamespace. }
false;public;0;3;;public String getNamespacePrefixRef() {     return namespacePrefixRef. }
false;public;1;3;;public void setNamespacePrefixRef(String namespacePrefixRef) {     this.namespacePrefixRef = namespacePrefixRef. }
false;public;0;3;;public String getXmlStreamWriterWrapper() {     return xmlStreamWriterWrapper. }
false;public;1;3;;public void setXmlStreamWriterWrapper(String xmlStreamWriterWrapper) {     this.xmlStreamWriterWrapper = xmlStreamWriterWrapper. }
false;public;0;3;;public String getSchemaLocation() {     return schemaLocation. }
false;public;1;3;;public void setSchemaLocation(String schemaLocation) {     this.schemaLocation = schemaLocation. }
false;public;0;3;;public String getNoNamespaceSchemaLocation() {     return noNamespaceSchemaLocation. }
false;public;1;3;;public void setNoNamespaceSchemaLocation(String noNamespaceSchemaLocation) {     this.noNamespaceSchemaLocation = noNamespaceSchemaLocation. }
false;public;0;3;;public String getJaxbProviderProperties() {     return jaxbProviderProperties. }
false;public;1;3;;public void setJaxbProviderProperties(String jaxbProviderProperties) {     this.jaxbProviderProperties = jaxbProviderProperties. }
false;public;0;3;;public Boolean getContentTypeHeader() {     return contentTypeHeader. }
false;public;1;3;;public void setContentTypeHeader(Boolean contentTypeHeader) {     this.contentTypeHeader = contentTypeHeader. }
