commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public boolean isUnseen() {     return unseen. }
false;public;1;3;;public void setUnseen(boolean unseen) {     this.unseen = unseen. }
false;public;0;3;;public String getSubjectOrBody() {     return subjectOrBody. }
false;public;1;3;;public void setSubjectOrBody(String subjectOrBody) {     this.subjectOrBody = subjectOrBody. }
false;public;0;3;;public String getSubject() {     return subject. }
false;public;1;3;;public void setSubject(String subject) {     this.subject = subject. }
false;public;0;3;;public String getBody() {     return body. }
false;public;1;3;;public void setBody(String body) {     this.body = body. }
false;public;0;3;;public String getFrom() {     return from. }
false;public;1;3;;public void setFrom(String from) {     this.from = from. }
false;public;0;3;;public String getTo() {     return to. }
false;public;1;3;;public void setTo(String to) {     this.to = to. }
false;public;0;3;;public String getFromSentDate() {     return fromSentDate. }
false;public;1;3;;public void setFromSentDate(String fromSentDate) {     this.fromSentDate = fromSentDate. }
false;public;0;3;;public String getToSentDate() {     return toSentDate. }
false;public;1;3;;public void setToSentDate(String toSentDate) {     this.toSentDate = toSentDate. }
false;public;0;3;;public String getFromReceivedDate() {     return fromReceivedDate. }
false;public;1;3;;public void setFromReceivedDate(String fromReceivedDate) {     this.fromReceivedDate = fromReceivedDate. }
false;public;0;3;;public String getToReceivedDate() {     return toReceivedDate. }
false;public;1;3;;public void setToReceivedDate(String toReceivedDate) {     this.toReceivedDate = toReceivedDate. }
