commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public boolean isImmutableType() {     return true. }
false;public;0;4;;@Override public Boolean createInstance() {     return FALSE. }
false;public;1;4;;@Override public Boolean copy(Boolean from) {     return from. }
false;public;2;4;;@Override public Boolean copy(Boolean from, Boolean reuse) {     return from. }
false;public;0;4;;@Override public int getLength() {     return 1. }
false;public;2;4;;@Override public void serialize(Boolean record, DataOutputView target) throws IOException {     target.writeBoolean(record). }
false;public;1;4;;@Override public Boolean deserialize(DataInputView source) throws IOException {     return source.readBoolean(). }
false;public;2;4;;@Override public Boolean deserialize(Boolean reuse, DataInputView source) throws IOException {     return source.readBoolean(). }
false;public;2;4;;@Override public void copy(DataInputView source, DataOutputView target) throws IOException {     target.writeBoolean(source.readBoolean()). }
false;public;0;4;;@Override public TypeSerializerSnapshot<Boolean> snapshotConfiguration() {     return new BooleanSerializerSnapshot(). }
