commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getDocumentType() {     return documentType. }
false;public;1;3;;public void setDocumentType(String documentType) {     this.documentType = documentType. }
false;public;0;3;;public Boolean getSaxon() {     return saxon. }
false;public;1;3;;public void setSaxon(Boolean saxon) {     this.saxon = saxon. }
false;public;0;3;;public String getFactoryRef() {     return factoryRef. }
false;public;1;3;;public void setFactoryRef(String factoryRef) {     this.factoryRef = factoryRef. }
false;public;0;3;;public String getObjectModel() {     return objectModel. }
false;public;1;3;;public void setObjectModel(String objectModel) {     this.objectModel = objectModel. }
false;public;0;3;;public Boolean getLogNamespaces() {     return logNamespaces. }
false;public;1;3;;public void setLogNamespaces(Boolean logNamespaces) {     this.logNamespaces = logNamespaces. }
false;public;0;3;;public Boolean getThreadSafety() {     return threadSafety. }
false;public;1;3;;public void setThreadSafety(Boolean threadSafety) {     this.threadSafety = threadSafety. }
false;public;0;3;;public Boolean getTrim() {     return trim. }
false;public;1;3;;public void setTrim(Boolean trim) {     this.trim = trim. }
