commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public boolean isResetChat() {     return resetchat. }
false;public;1;3;;public void setResetchat(boolean resetChat) {     this.resetchat = resetChat. }
false;public;0;3;;public String getChatUserName() {     return chatUserName. }
false;public;1;3;;public void setChatUserName(String chatusername) {     this.chatUserName = chatusername. }
false;public;0;3;;public Producer createProducer() throws Exception {     return new ChatScriptProducer(this). }
false;public;1;3;;public Consumer createConsumer(Processor processor) throws Exception {     throw new UnsupportedOperationException("Chatscript consumer not supported"). }
false;public;0;3;;public boolean isSingleton() {     return true. }
false;public;0;3;;public String getHost() {     return host. }
false;public;1;3;;public void setHost(String hostName) {     this.host = hostName. }
false;public;0;3;;public int getPort() {     return port. }
false;public;1;3;;public void setPort(int port) {     this.port = port. }
false;public;0;3;;public String getBotName() {     return botName. }
false;public;1;3;;public void setBotName(String botname) {     this.botName = botname. }
false;public,static;0;3;;public static int getDefaultPort() {     return DEFAULT_PORT. }
false;public;0;3;;public ChatScriptBot getBot() {     return bot. }
false;public;1;3;;public void setBot(ChatScriptBot thisBot) {     this.bot = thisBot. }
