commented;modifiers;parameterAmount;loc;comment;code
false;public,final;1;7;;@Override public final Pipe replaceChildren(List<Pipe> newChildren) {     if (newChildren.size() != 4) {         throw new IllegalArgumentException("expected [4] children but received [" + newChildren.size() + "]").     }     return replaceChildren(newChildren.get(0), newChildren.get(1), newChildren.get(2), newChildren.get(3)). }
false;public,final;1;14;;@Override public final Pipe resolveAttributes(AttributeResolver resolver) {     Pipe newSource = source.resolveAttributes(resolver).     Pipe newStart = start.resolveAttributes(resolver).     Pipe newLength = length.resolveAttributes(resolver).     Pipe newReplacement = replacement.resolveAttributes(resolver).     if (newSource == source && newStart == start && newLength == length && newReplacement == replacement) {         return this.     }     return replaceChildren(newSource, newStart, newLength, newReplacement). }
false;public;0;7;;@Override public boolean supportedByAggsOnlyQuery() {     return source.supportedByAggsOnlyQuery() && start.supportedByAggsOnlyQuery() && length.supportedByAggsOnlyQuery() && replacement.supportedByAggsOnlyQuery(). }
false;public;0;4;;@Override public boolean resolved() {     return source.resolved() && start.resolved() && length.resolved() && replacement.resolved(). }
false;protected;4;6;;protected Pipe replaceChildren(Pipe newSource, Pipe newStart, Pipe newLength, Pipe newReplacement) {     return new InsertFunctionPipe(source(), expression(), newSource, newStart, newLength, newReplacement). }
false;public,final;1;7;;@Override public final void collectFields(SqlSourceBuilder sourceBuilder) {     source.collectFields(sourceBuilder).     start.collectFields(sourceBuilder).     length.collectFields(sourceBuilder).     replacement.collectFields(sourceBuilder). }
false;protected;0;4;;@Override protected NodeInfo<InsertFunctionPipe> info() {     return NodeInfo.create(this, InsertFunctionPipe::new, expression(), source, start, length, replacement). }
false;public;0;4;;@Override public InsertFunctionProcessor asProcessor() {     return new InsertFunctionProcessor(source.asProcessor(), start.asProcessor(), length.asProcessor(), replacement.asProcessor()). }
false;public;0;3;;public Pipe src() {     return source. }
false;public;0;3;;public Pipe start() {     return start. }
false;public;0;3;;public Pipe length() {     return length. }
false;public;0;3;;public Pipe replacement() {     return replacement. }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(source, start, length, replacement). }
false;public;1;16;;@Override public boolean equals(Object obj) {     if (this == obj) {         return true.     }     if (obj == null || getClass() != obj.getClass()) {         return false.     }     InsertFunctionPipe other = (InsertFunctionPipe) obj.     return Objects.equals(source, other.source) && Objects.equals(start, other.start) && Objects.equals(length, other.length) && Objects.equals(replacement, other.replacement). }
