commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getVersion() {     return this.version. }
false;public;1;3;;public void setVersion(String version) {     this.version = version. }
false;public;0;3;;public Set<Feature> getFeatures() {     return this.features. }
false;public;1;3;;public void setFeatures(Set<Feature> features) {     this.features = features. }
false;public;0;3;;public Storage getStorage() {     return this.storage. }
false;public;0;3;;public DataSize getOplogSize() {     return this.oplogSize. }
false;public;1;3;;public void setOplogSize(DataSize oplogSize) {     this.oplogSize = oplogSize. }
false;public;0;3;;public String getReplSetName() {     return this.replSetName. }
false;public;1;3;;public void setReplSetName(String replSetName) {     this.replSetName = replSetName. }
false;public;0;3;;public String getDatabaseDir() {     return this.databaseDir. }
false;public;1;3;;public void setDatabaseDir(String databaseDir) {     this.databaseDir = databaseDir. }
