commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public TwilioConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(TwilioConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getRestClient() {     return restClient. }
false;public;1;3;;public void setRestClient(String restClient) {     this.restClient = restClient. }
false;public;0;3;;public String getUsername() {     return username. }
false;public;1;3;;public void setUsername(String username) {     this.username = username. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public String getAccountSid() {     return accountSid. }
false;public;1;3;;public void setAccountSid(String accountSid) {     this.accountSid = accountSid. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public TwilioApiName getApiName() {     return apiName. }
false;public;1;3;;public void setApiName(TwilioApiName apiName) {     this.apiName = apiName. }
false;public;0;3;;public String getMethodName() {     return methodName. }
false;public;1;3;;public void setMethodName(String methodName) {     this.methodName = methodName. }
