commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public ZooKeeperConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(ZooKeeperConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public List getServers() {     return servers. }
false;public;1;3;;public void setServers(List servers) {     this.servers = servers. }
false;public;0;3;;public Integer getTimeout() {     return timeout. }
false;public;1;3;;public void setTimeout(Integer timeout) {     this.timeout = timeout. }
false;public;0;3;;public Boolean getListChildren() {     return listChildren. }
false;public;1;3;;public void setListChildren(Boolean listChildren) {     this.listChildren = listChildren. }
false;public;0;3;;public String getPath() {     return path. }
false;public;1;3;;public void setPath(String path) {     this.path = path. }
false;public;0;3;;public Boolean getRepeat() {     return repeat. }
false;public;1;3;;public void setRepeat(Boolean repeat) {     this.repeat = repeat. }
false;public;0;5;;@Deprecated @DeprecatedConfigurationProperty public Boolean getAwaitExistence() {     return awaitExistence. }
false;public;1;4;;@Deprecated public void setAwaitExistence(Boolean awaitExistence) {     this.awaitExistence = awaitExistence. }
false;public;0;3;;public Long getBackoff() {     return backoff. }
false;public;1;3;;public void setBackoff(Long backoff) {     this.backoff = backoff. }
false;public;0;3;;public Boolean getCreate() {     return create. }
false;public;1;3;;public void setCreate(Boolean create) {     this.create = create. }
false;public;0;3;;public String getCreateMode() {     return createMode. }
false;public;1;3;;public void setCreateMode(String createMode) {     this.createMode = createMode. }
false;public;0;3;;public Boolean getSendEmptyMessageOnDelete() {     return sendEmptyMessageOnDelete. }
false;public;1;3;;public void setSendEmptyMessageOnDelete(Boolean sendEmptyMessageOnDelete) {     this.sendEmptyMessageOnDelete = sendEmptyMessageOnDelete. }
