commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getAccessToken() {     return accessToken. }
false;public;1;3;;public void setAccessToken(String accessToken) {     this.accessToken = accessToken. }
false;public;0;3;;public String getAccessTokenSecret() {     return accessTokenSecret. }
false;public;1;3;;public void setAccessTokenSecret(String accessTokenSecret) {     this.accessTokenSecret = accessTokenSecret. }
false;public;0;3;;public String getConsumerKey() {     return consumerKey. }
false;public;1;3;;public void setConsumerKey(String consumerKey) {     this.consumerKey = consumerKey. }
false;public;0;3;;public String getConsumerSecret() {     return consumerSecret. }
false;public;1;3;;public void setConsumerSecret(String consumerSecret) {     this.consumerSecret = consumerSecret. }
false;public;0;3;;public String getHttpProxyHost() {     return httpProxyHost. }
false;public;1;3;;public void setHttpProxyHost(String httpProxyHost) {     this.httpProxyHost = httpProxyHost. }
false;public;0;3;;public String getHttpProxyUser() {     return httpProxyUser. }
false;public;1;3;;public void setHttpProxyUser(String httpProxyUser) {     this.httpProxyUser = httpProxyUser. }
false;public;0;3;;public String getHttpProxyPassword() {     return httpProxyPassword. }
false;public;1;3;;public void setHttpProxyPassword(String httpProxyPassword) {     this.httpProxyPassword = httpProxyPassword. }
false;public;0;3;;public Integer getHttpProxyPort() {     return httpProxyPort. }
false;public;1;3;;public void setHttpProxyPort(Integer httpProxyPort) {     this.httpProxyPort = httpProxyPort. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
