commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public void onDisconnected() {     log.info("Server: {} - onDisconnected", server). }
false;public;2;4;;@Override public void onError(int num, String msg) {     log.error("Server: " + server + " - onError num=" + num + " msg=\"" + msg + "\""). }
false;public;1;4;;@Override public void onError(String msg) {     log.error("Server: " + server + " - onError msg=\"" + msg + "\""). }
false;public;3;4;;@Override public void onInvite(String chan, IRCUser user, String passiveNick) {     log.debug("Server: " + server + " - onInvite chan=" + chan + " user=" + user + " passiveNick=" + passiveNick). }
false;public;2;4;;@Override public void onJoin(String chan, IRCUser user) {     log.debug("Server: " + server + " - onJoin chan=" + chan + " user=" + user). }
false;public;4;4;;@Override public void onKick(String chan, IRCUser user, String passiveNick, String msg) {     log.debug("Server: " + server + " - onKick chan=" + chan + " user=" + user + " passiveNick=" + passiveNick + " msg=\"" + msg + "\""). }
false;public;3;4;;@Override public void onMode(String chan, IRCUser user, IRCModeParser ircModeParser) {     log.info("Server: " + server + " - onMode chan=" + chan + " user=" + user + " ircModeParser=" + ircModeParser). }
false;public;3;4;;@Override public void onMode(IRCUser user, String passiveNick, String mode) {     log.info("Server: " + server + " - onMode user=" + user + " passiveNick=" + passiveNick + " mode=" + mode). }
false;public;2;4;;@Override public void onNick(IRCUser user, String newNick) {     log.debug("Server: " + server + " - onNick user=" + user + " newNick=" + newNick). }
false;public;3;4;;@Override public void onNotice(String target, IRCUser user, String msg) {     log.debug("Server: " + server + " - onNotice target=" + target + " user=" + user + " msg=\"" + msg + "\""). }
false;public;3;4;;@Override public void onPart(String chan, IRCUser user, String msg) {     log.debug("Server: " + server + " - onPart chan=" + chan + " user=" + user + " msg=\"" + msg + "\""). }
false;public;1;4;;@Override public void onPing(String ping) {     log.info("Server: " + server + " - onPing ping=" + ping). }
false;public;3;4;;@Override public void onPrivmsg(String target, IRCUser user, String msg) {     log.debug("Server: " + server + " - onPrivmsg target=" + target + " user=" + user + " msg=\"" + msg + "\""). }
false;public;2;4;;@Override public void onQuit(IRCUser user, String msg) {     log.debug("Server: " + server + " - onQuit user=" + user + " msg=\"" + msg + "\""). }
false;public;0;4;;@Override public void onRegistered() {     log.info("Server: {} - onRegistered", server). }
false;public;3;4;;@Override public void onReply(int num, String value, String msg) {     log.debug("Server: " + server + " - onReply num=" + num + " value=\"" + value + "\" msg=\"" + msg + "\""). }
false;public;3;4;;@Override public void onTopic(String chan, IRCUser user, String topic) {     log.debug("Server: " + server + " - onTopic chan=" + chan + " user=" + user + " topic=" + topic). }
false;public;4;4;;@Override public void unknown(String prefix, String command, String middle, String trailing) {     log.info("Server: " + server + " - unknown prefix=" + prefix + " command=" + command + " middle=" + middle + " trailing=" + trailing). }
