commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getMessageType() {     return messageType. }
false;public;1;3;;public void setMessageType(String messageType) {     this.messageType = messageType. }
false;public;0;3;;public String getTarget() {     return target. }
false;public;1;3;;public void setTarget(String target) {     this.target = target. }
false;public;0;3;;public IRCUser getUser() {     return user. }
false;public;1;3;;public void setUser(IRCUser user) {     this.user = user. }
false;public;0;3;;public String getWhoWasKickedNick() {     return whoWasKickedNick. }
false;public;1;3;;public void setWhoWasKickedNick(String whoWasKickedNick) {     this.whoWasKickedNick = whoWasKickedNick. }
false;public;0;3;;public String getMessage() {     return message. }
false;public;1;3;;public void setMessage(String message) {     this.message = message. }
false;protected;0;6;;@Override protected Object createBody() {     Exchange exchange = getExchange().     IrcBinding binding = ExchangeHelper.getBinding(getExchange(), IrcBinding.class).     return binding != null ? binding.extractBodyFromIrc(exchange, this) : null. }
false;public;0;4;;@Override public IrcMessage newInstance() {     return new IrcMessage(getCamelContext()). }
false;protected;1;20;;@Override protected void populateInitialHeaders(Map<String, Object> map) {     map.put(IrcConstants.IRC_MESSAGE_TYPE, messageType).     if (target != null) {         map.put(IrcConstants.IRC_TARGET, target).     }     if (whoWasKickedNick != null) {         map.put(IrcConstants.IRC_USER_KICKED, whoWasKickedNick).     }     if (user != null) {         map.put(IrcConstants.IRC_USER_HOST, user.getHost()).         map.put(IrcConstants.IRC_USER_NICK, user.getNick()).         map.put(IrcConstants.IRC_USER_SERVERNAME, user.getServername()).         map.put(IrcConstants.IRC_USER_USERNAME, user.getUsername()).     }     if (value != null) {         map.put(IrcConstants.IRC_NUM, num).         map.put(IrcConstants.IRC_VALUE, value).     } }
false;public;0;8;;@Override public String toString() {     if (message != null) {         return "IrcMessage: " + message.     } else {         return "IrcMessage: " + getBody().     } }
