commented;modifiers;parameterAmount;loc;comment;code
false;public,static;1;12;;public static HttpHandlingSettings fromSettings(Settings settings) {     return new HttpHandlingSettings(Math.toIntExact(SETTING_HTTP_MAX_CONTENT_LENGTH.get(settings).getBytes()), Math.toIntExact(SETTING_HTTP_MAX_CHUNK_SIZE.get(settings).getBytes()), Math.toIntExact(SETTING_HTTP_MAX_HEADER_SIZE.get(settings).getBytes()), Math.toIntExact(SETTING_HTTP_MAX_INITIAL_LINE_LENGTH.get(settings).getBytes()), SETTING_HTTP_RESET_COOKIES.get(settings), SETTING_HTTP_COMPRESSION.get(settings), SETTING_HTTP_COMPRESSION_LEVEL.get(settings), SETTING_HTTP_DETAILED_ERRORS_ENABLED.get(settings), SETTING_PIPELINING_MAX_EVENTS.get(settings), SETTING_CORS_ENABLED.get(settings)). }
false;public;0;3;;public int getMaxContentLength() {     return maxContentLength. }
false;public;0;3;;public int getMaxChunkSize() {     return maxChunkSize. }
false;public;0;3;;public int getMaxHeaderSize() {     return maxHeaderSize. }
false;public;0;3;;public int getMaxInitialLineLength() {     return maxInitialLineLength. }
false;public;0;3;;public boolean isResetCookies() {     return resetCookies. }
false;public;0;3;;public boolean isCompression() {     return compression. }
false;public;0;3;;public int getCompressionLevel() {     return compressionLevel. }
false;public;0;3;;public boolean getDetailedErrorsEnabled() {     return detailedErrorsEnabled. }
false;public;0;3;;public int getPipeliningMaxEvents() {     return pipeliningMaxEvents. }
false;public;0;3;;public boolean isCorsEnabled() {     return corsEnabled. }
