commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public Integer getDefaultConcurrentConsumers() {     return defaultConcurrentConsumers. }
false;public;1;3;;public void setDefaultConcurrentConsumers(Integer defaultConcurrentConsumers) {     this.defaultConcurrentConsumers = defaultConcurrentConsumers. }
false;public;0;3;;public Boolean getDefaultMultipleConsumers() {     return defaultMultipleConsumers. }
false;public;1;3;;public void setDefaultMultipleConsumers(Boolean defaultMultipleConsumers) {     this.defaultMultipleConsumers = defaultMultipleConsumers. }
false;public;0;3;;public DisruptorProducerType getDefaultProducerType() {     return defaultProducerType. }
false;public;1;3;;public void setDefaultProducerType(DisruptorProducerType defaultProducerType) {     this.defaultProducerType = defaultProducerType. }
false;public;0;3;;public DisruptorWaitStrategy getDefaultWaitStrategy() {     return defaultWaitStrategy. }
false;public;1;3;;public void setDefaultWaitStrategy(DisruptorWaitStrategy defaultWaitStrategy) {     this.defaultWaitStrategy = defaultWaitStrategy. }
false;public;0;3;;public Boolean getDefaultBlockWhenFull() {     return defaultBlockWhenFull. }
false;public;1;3;;public void setDefaultBlockWhenFull(Boolean defaultBlockWhenFull) {     this.defaultBlockWhenFull = defaultBlockWhenFull. }
false;public;0;5;;@Deprecated @DeprecatedConfigurationProperty public Integer getQueueSize() {     return queueSize. }
false;public;1;4;;@Deprecated public void setQueueSize(Integer queueSize) {     this.queueSize = queueSize. }
false;public;0;3;;public Integer getBufferSize() {     return bufferSize. }
false;public;1;3;;public void setBufferSize(Integer bufferSize) {     this.bufferSize = bufferSize. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
