commented;modifiers;parameterAmount;loc;comment;code
false;;0;3;;CompletionFieldMapper.CompletionFieldType getFieldType() {     return this.fieldType. }
false;;1;3;;void setFieldType(CompletionFieldMapper.CompletionFieldType fieldType) {     this.fieldType = fieldType. }
false;;1;3;;void setRegexOptions(RegexOptions regexOptions) {     this.regexOptions = regexOptions. }
false;;1;3;;void setFuzzyOptions(FuzzyOptions fuzzyOptions) {     this.fuzzyOptions = fuzzyOptions. }
false;;1;3;;void setQueryContexts(Map<String, List<ContextMapping.InternalQueryContext>> queryContexts) {     this.queryContexts = queryContexts. }
false;;1;3;;void setSkipDuplicates(boolean skipDuplicates) {     this.skipDuplicates = skipDuplicates. }
false;public;0;3;;public FuzzyOptions getFuzzyOptions() {     return fuzzyOptions. }
false;public;0;3;;public RegexOptions getRegexOptions() {     return regexOptions. }
false;public;0;3;;public Map<String, List<ContextMapping.InternalQueryContext>> getQueryContexts() {     return queryContexts. }
false;public;0;3;;public boolean isSkipDuplicates() {     return skipDuplicates. }
false;;0;25;;CompletionQuery toQuery() {     CompletionFieldMapper.CompletionFieldType fieldType = getFieldType().     final CompletionQuery query.     if (getPrefix() != null) {         query = createCompletionQuery(getPrefix(), fieldType).     } else if (getRegex() != null) {         if (fuzzyOptions != null) {             throw new IllegalArgumentException("can not use 'fuzzy' options with 'regex").         }         if (regexOptions == null) {             regexOptions = RegexOptions.builder().build().         }         query = fieldType.regexpQuery(getRegex(), regexOptions.getFlagsValue(), regexOptions.getMaxDeterminizedStates()).     } else if (getText() != null) {         query = createCompletionQuery(getText(), fieldType).     } else {         throw new IllegalArgumentException("'prefix/text' or 'regex' must be defined").     }     if (fieldType.hasContextMappings()) {         ContextMappings contextMappings = fieldType.getContextMappings().         return contextMappings.toContextQuery(query, queryContexts).     }     return query. }
false;private;2;13;;private CompletionQuery createCompletionQuery(BytesRef prefix, CompletionFieldMapper.CompletionFieldType fieldType) {     final CompletionQuery query.     if (fuzzyOptions != null) {         query = fieldType.fuzzyQuery(prefix.utf8ToString(), Fuzziness.fromEdits(fuzzyOptions.getEditDistance()), fuzzyOptions.getFuzzyPrefixLength(), fuzzyOptions.getFuzzyMinLength(), fuzzyOptions.getMaxDeterminizedStates(), fuzzyOptions.isTranspositions(), fuzzyOptions.isUnicodeAware()).     } else {         query = fieldType.prefixQuery(prefix).     }     return query. }
