commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getFullTokenId() {     return fullTokenId. }
false;public;1;3;;public void setFullTokenId(String fullTokenId) {     this.fullTokenId = fullTokenId. }
false;public;0;3;;public String getSecretKey() {     return secretKey. }
false;public;1;3;;public void setSecretKey(String secretKey) {     this.secretKey = secretKey. }
false;public;0;3;;public String getUri() {     return uri. }
false;public;1;3;;public void setUri(String uri) {     this.uri = uri. }
false;public;0;3;;public Boolean getSslValidation() {     return sslValidation. }
false;public;1;3;;public void setSslValidation(Boolean sslValidation) {     this.sslValidation = sslValidation. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
