# id;timestamp;commentText;codeText;commentWords;codeWords
SimpleTriggerContext -> public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime);1364421156;Create a SimpleTriggerContext with the given time values._@param lastScheduledExecutionTime last <i>scheduled</i> execution time_@param lastActualExecutionTime last <i>actual</i> execution time_@param lastCompletionTime last completion time;public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime) {_		this.lastScheduledExecutionTime = lastScheduledExecutionTime__		this.lastActualExecutionTime = lastActualExecutionTime__		this.lastCompletionTime = lastCompletionTime__	};create,a,simple,trigger,context,with,the,given,time,values,param,last,scheduled,execution,time,last,i,scheduled,i,execution,time,param,last,actual,execution,time,last,i,actual,i,execution,time,param,last,completion,time,last,completion,time;public,simple,trigger,context,date,last,scheduled,execution,time,date,last,actual,execution,time,date,last,completion,time,this,last,scheduled,execution,time,last,scheduled,execution,time,this,last,actual,execution,time,last,actual,execution,time,this,last,completion,time,last,completion,time
SimpleTriggerContext -> public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime);1368482696;Create a SimpleTriggerContext with the given time values._@param lastScheduledExecutionTime last <i>scheduled</i> execution time_@param lastActualExecutionTime last <i>actual</i> execution time_@param lastCompletionTime last completion time;public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime) {_		this.lastScheduledExecutionTime = lastScheduledExecutionTime__		this.lastActualExecutionTime = lastActualExecutionTime__		this.lastCompletionTime = lastCompletionTime__	};create,a,simple,trigger,context,with,the,given,time,values,param,last,scheduled,execution,time,last,i,scheduled,i,execution,time,param,last,actual,execution,time,last,i,actual,i,execution,time,param,last,completion,time,last,completion,time;public,simple,trigger,context,date,last,scheduled,execution,time,date,last,actual,execution,time,date,last,completion,time,this,last,scheduled,execution,time,last,scheduled,execution,time,this,last,actual,execution,time,last,actual,execution,time,this,last,completion,time,last,completion,time
SimpleTriggerContext -> public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime);1500495740;Create a SimpleTriggerContext with the given time values._@param lastScheduledExecutionTime last <i>scheduled</i> execution time_@param lastActualExecutionTime last <i>actual</i> execution time_@param lastCompletionTime last completion time;public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime) {_		this.lastScheduledExecutionTime = lastScheduledExecutionTime__		this.lastActualExecutionTime = lastActualExecutionTime__		this.lastCompletionTime = lastCompletionTime__	};create,a,simple,trigger,context,with,the,given,time,values,param,last,scheduled,execution,time,last,i,scheduled,i,execution,time,param,last,actual,execution,time,last,i,actual,i,execution,time,param,last,completion,time,last,completion,time;public,simple,trigger,context,date,last,scheduled,execution,time,date,last,actual,execution,time,date,last,completion,time,this,last,scheduled,execution,time,last,scheduled,execution,time,this,last,actual,execution,time,last,actual,execution,time,this,last,completion,time,last,completion,time
SimpleTriggerContext -> public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime);1502974979;Create a SimpleTriggerContext with the given time values._@param lastScheduledExecutionTime last <i>scheduled</i> execution time_@param lastActualExecutionTime last <i>actual</i> execution time_@param lastCompletionTime last completion time;public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime) {_		this.lastScheduledExecutionTime = lastScheduledExecutionTime__		this.lastActualExecutionTime = lastActualExecutionTime__		this.lastCompletionTime = lastCompletionTime__	};create,a,simple,trigger,context,with,the,given,time,values,param,last,scheduled,execution,time,last,i,scheduled,i,execution,time,param,last,actual,execution,time,last,i,actual,i,execution,time,param,last,completion,time,last,completion,time;public,simple,trigger,context,date,last,scheduled,execution,time,date,last,actual,execution,time,date,last,completion,time,this,last,scheduled,execution,time,last,scheduled,execution,time,this,last,actual,execution,time,last,actual,execution,time,this,last,completion,time,last,completion,time
SimpleTriggerContext -> public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime);1530174524;Create a SimpleTriggerContext with the given time values._@param lastScheduledExecutionTime last <i>scheduled</i> execution time_@param lastActualExecutionTime last <i>actual</i> execution time_@param lastCompletionTime last completion time;public SimpleTriggerContext(Date lastScheduledExecutionTime, Date lastActualExecutionTime, Date lastCompletionTime) {_		this.lastScheduledExecutionTime = lastScheduledExecutionTime__		this.lastActualExecutionTime = lastActualExecutionTime__		this.lastCompletionTime = lastCompletionTime__	};create,a,simple,trigger,context,with,the,given,time,values,param,last,scheduled,execution,time,last,i,scheduled,i,execution,time,param,last,actual,execution,time,last,i,actual,i,execution,time,param,last,completion,time,last,completion,time;public,simple,trigger,context,date,last,scheduled,execution,time,date,last,actual,execution,time,date,last,completion,time,this,last,scheduled,execution,time,last,scheduled,execution,time,this,last,actual,execution,time,last,actual,execution,time,this,last,completion,time,last,completion,time
SimpleTriggerContext -> public SimpleTriggerContext();1364421156;Create a SimpleTriggerContext with all time values set to {@code null}.;public SimpleTriggerContext() {_	};create,a,simple,trigger,context,with,all,time,values,set,to,code,null;public,simple,trigger,context
SimpleTriggerContext -> public SimpleTriggerContext();1368482696;Create a SimpleTriggerContext with all time values set to {@code null}.;public SimpleTriggerContext() {_	};create,a,simple,trigger,context,with,all,time,values,set,to,code,null;public,simple,trigger,context
SimpleTriggerContext -> public SimpleTriggerContext();1500495740;Create a SimpleTriggerContext with all time values set to {@code null}.;public SimpleTriggerContext() {_	};create,a,simple,trigger,context,with,all,time,values,set,to,code,null;public,simple,trigger,context
SimpleTriggerContext -> public SimpleTriggerContext();1502974979;Create a SimpleTriggerContext with all time values set to {@code null}.;public SimpleTriggerContext() {_	};create,a,simple,trigger,context,with,all,time,values,set,to,code,null;public,simple,trigger,context
SimpleTriggerContext -> public SimpleTriggerContext();1530174524;Create a SimpleTriggerContext with all time values set to {@code null}.;public SimpleTriggerContext() {_	};create,a,simple,trigger,context,with,all,time,values,set,to,code,null;public,simple,trigger,context
