commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public DdbConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(DdbConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getAccessKey() {     return accessKey. }
false;public;1;3;;public void setAccessKey(String accessKey) {     this.accessKey = accessKey. }
false;public;0;3;;public String getSecretKey() {     return secretKey. }
false;public;1;3;;public void setSecretKey(String secretKey) {     this.secretKey = secretKey. }
false;public;0;3;;public String getRegion() {     return region. }
false;public;1;3;;public void setRegion(String region) {     this.region = region. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getAccessKey() {     return accessKey. }
false;public;1;3;;public void setAccessKey(String accessKey) {     this.accessKey = accessKey. }
false;public;0;3;;public String getSecretKey() {     return secretKey. }
false;public;1;3;;public void setSecretKey(String secretKey) {     this.secretKey = secretKey. }
false;public;0;3;;public AmazonDynamoDB getAmazonDDBClient() {     return amazonDDBClient. }
false;public;1;3;;public void setAmazonDDBClient(AmazonDynamoDB amazonDDBClient) {     this.amazonDDBClient = amazonDDBClient. }
false;public;0;3;;public String getTableName() {     return tableName. }
false;public;1;3;;public void setTableName(String tableName) {     this.tableName = tableName. }
false;public;0;3;;public DdbOperations getOperation() {     return operation. }
false;public;1;3;;public void setOperation(DdbOperations operation) {     this.operation = operation. }
false;public;0;3;;public Boolean getConsistentRead() {     return consistentRead. }
false;public;1;3;;public void setConsistentRead(Boolean consistentRead) {     this.consistentRead = consistentRead. }
false;public;0;3;;public Long getReadCapacity() {     return readCapacity. }
false;public;1;3;;public void setReadCapacity(Long readCapacity) {     this.readCapacity = readCapacity. }
false;public;0;3;;public Long getWriteCapacity() {     return writeCapacity. }
false;public;1;3;;public void setWriteCapacity(Long writeCapacity) {     this.writeCapacity = writeCapacity. }
false;public;0;3;;public String getKeyAttributeName() {     return keyAttributeName. }
false;public;1;3;;public void setKeyAttributeName(String keyAttributeName) {     this.keyAttributeName = keyAttributeName. }
false;public;0;3;;public String getKeyAttributeType() {     return keyAttributeType. }
false;public;1;3;;public void setKeyAttributeType(String keyAttributeType) {     this.keyAttributeType = keyAttributeType. }
false;public;0;3;;public String getProxyHost() {     return proxyHost. }
false;public;1;3;;public void setProxyHost(String proxyHost) {     this.proxyHost = proxyHost. }
false;public;0;3;;public Integer getProxyPort() {     return proxyPort. }
false;public;1;3;;public void setProxyPort(Integer proxyPort) {     this.proxyPort = proxyPort. }
false;public;0;3;;public String getRegion() {     return region. }
false;public;1;3;;public void setRegion(String region) {     this.region = region. }
