commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public EhcacheConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(EhcacheConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getCacheManager() {     return cacheManager. }
false;public;1;3;;public void setCacheManager(String cacheManager) {     this.cacheManager = cacheManager. }
false;public;0;3;;public String getCacheManagerConfiguration() {     return cacheManagerConfiguration. }
false;public;1;3;;public void setCacheManagerConfiguration(String cacheManagerConfiguration) {     this.cacheManagerConfiguration = cacheManagerConfiguration. }
false;public;0;3;;public String getCacheConfiguration() {     return cacheConfiguration. }
false;public;1;3;;public void setCacheConfiguration(String cacheConfiguration) {     this.cacheConfiguration = cacheConfiguration. }
false;public;0;3;;public String getCachesConfigurations() {     return cachesConfigurations. }
false;public;1;3;;public void setCachesConfigurations(String cachesConfigurations) {     this.cachesConfigurations = cachesConfigurations. }
false;public;0;3;;public String getCacheConfigurationUri() {     return cacheConfigurationUri. }
false;public;1;3;;public void setCacheConfigurationUri(String cacheConfigurationUri) {     this.cacheConfigurationUri = cacheConfigurationUri. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getConfigurationUri() {     return configurationUri. }
false;public;1;3;;public void setConfigurationUri(String configurationUri) {     this.configurationUri = configurationUri. }
false;public;0;5;;@Deprecated @DeprecatedConfigurationProperty public String getConfigUri() {     return configUri. }
false;public;1;4;;@Deprecated public void setConfigUri(String configUri) {     this.configUri = configUri. }
false;public;0;3;;public Boolean getCreateCacheIfNotExist() {     return createCacheIfNotExist. }
false;public;1;3;;public void setCreateCacheIfNotExist(Boolean createCacheIfNotExist) {     this.createCacheIfNotExist = createCacheIfNotExist. }
false;public;0;3;;public String getAction() {     return action. }
false;public;1;3;;public void setAction(String action) {     this.action = action. }
false;public;0;3;;public Object getKey() {     return key. }
false;public;1;3;;public void setKey(Object key) {     this.key = key. }
false;public;0;3;;public CacheManager getCacheManager() {     return cacheManager. }
false;public;1;3;;public void setCacheManager(CacheManager cacheManager) {     this.cacheManager = cacheManager. }
false;public;0;3;;public Configuration getCacheManagerConfiguration() {     return cacheManagerConfiguration. }
false;public;1;4;;public void setCacheManagerConfiguration(Configuration cacheManagerConfiguration) {     this.cacheManagerConfiguration = cacheManagerConfiguration. }
false;public;0;3;;public EventOrdering getEventOrdering() {     return eventOrdering. }
false;public;1;3;;public void setEventOrdering(EventOrdering eventOrdering) {     this.eventOrdering = eventOrdering. }
false;public;0;3;;public EventFiring getEventFiring() {     return eventFiring. }
false;public;1;3;;public void setEventFiring(EventFiring eventFiring) {     this.eventFiring = eventFiring. }
false;public;0;3;;public Set getEventTypes() {     return eventTypes. }
false;public;1;3;;public void setEventTypes(Set eventTypes) {     this.eventTypes = eventTypes. }
false;public;0;3;;public CacheConfiguration getConfiguration() {     return configuration. }
false;public;1;3;;public void setConfiguration(CacheConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public Map getConfigurations() {     return configurations. }
false;public;1;3;;public void setConfigurations(Map configurations) {     this.configurations = configurations. }
false;public;0;3;;public Class getKeyType() {     return keyType. }
false;public;1;3;;public void setKeyType(Class keyType) {     this.keyType = keyType. }
false;public;0;3;;public Class getValueType() {     return valueType. }
false;public;1;3;;public void setValueType(Class valueType) {     this.valueType = valueType. }
