commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public CordaConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(CordaConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getOperation() {     return operation. }
false;public;1;3;;public void setOperation(String operation) {     this.operation = operation. }
false;public;0;3;;public String getUsername() {     return username. }
false;public;1;3;;public void setUsername(String username) {     this.username = username. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public String getHost() {     return host. }
false;public;1;3;;public void setHost(String host) {     this.host = host. }
false;public;0;3;;public Integer getPort() {     return port. }
false;public;1;3;;public void setPort(Integer port) {     this.port = port. }
false;public;0;3;;public Boolean getProcessSnapshot() {     return processSnapshot. }
false;public;1;3;;public void setProcessSnapshot(Boolean processSnapshot) {     this.processSnapshot = processSnapshot. }
false;public;0;3;;public Class getFlowLociClass() {     return flowLociClass. }
false;public;1;3;;public void setFlowLociClass(Class flowLociClass) {     this.flowLociClass = flowLociClass. }
false;public;0;3;;public Object[] getArguments() {     return arguments. }
false;public;1;3;;public void setArguments(Object[] arguments) {     this.arguments = arguments. }
false;public;0;3;;public Class getContractStateClass() {     return contractStateClass. }
false;public;1;3;;public void setContractStateClass(Class contractStateClass) {     this.contractStateClass = contractStateClass. }
false;public;0;3;;public QueryCriteria getQueryCriteria() {     return queryCriteria. }
false;public;1;3;;public void setQueryCriteria(QueryCriteria queryCriteria) {     this.queryCriteria = queryCriteria. }
false;public;0;3;;public PageSpecification getPageSpecification() {     return pageSpecification. }
false;public;1;3;;public void setPageSpecification(PageSpecification pageSpecification) {     this.pageSpecification = pageSpecification. }
false;public;0;3;;public Sort getSort() {     return sort. }
false;public;1;3;;public void setSort(Sort sort) {     this.sort = sort. }
