# id;timestamp;commentText;codeText;commentWords;codeWords
VertexCentricConfiguration -> public List<Tuple2<String, DataSet<?>>> getBcastVars();1458583829;Get the broadcast variables of the compute function.__@return a List of Tuple2, where the first field is the broadcast variable name_and the second field is the broadcast DataSet.;public List<Tuple2<String, DataSet<?>>> getBcastVars() {_		return this.bcVars__	};get,the,broadcast,variables,of,the,compute,function,return,a,list,of,tuple2,where,the,first,field,is,the,broadcast,variable,name,and,the,second,field,is,the,broadcast,data,set;public,list,tuple2,string,data,set,get,bcast,vars,return,this,bc,vars
VertexCentricConfiguration -> public List<Tuple2<String, DataSet<?>>> getBcastVars();1458583829;Get the broadcast variables of the compute function.__@return a List of Tuple2, where the first field is the broadcast variable name_and the second field is the broadcast data set.;public List<Tuple2<String, DataSet<?>>> getBcastVars() {_		return this.bcVars__	};get,the,broadcast,variables,of,the,compute,function,return,a,list,of,tuple2,where,the,first,field,is,the,broadcast,variable,name,and,the,second,field,is,the,broadcast,data,set;public,list,tuple2,string,data,set,get,bcast,vars,return,this,bc,vars
VertexCentricConfiguration -> public List<Tuple2<String, DataSet<?>>> getBcastVars();1475684776;Get the broadcast variables of the compute function.__@return a List of Tuple2, where the first field is the broadcast variable name_and the second field is the broadcast data set.;public List<Tuple2<String, DataSet<?>>> getBcastVars() {_		return this.bcVars__	};get,the,broadcast,variables,of,the,compute,function,return,a,list,of,tuple2,where,the,first,field,is,the,broadcast,variable,name,and,the,second,field,is,the,broadcast,data,set;public,list,tuple2,string,data,set,get,bcast,vars,return,this,bc,vars
VertexCentricConfiguration -> public List<Tuple2<String, DataSet<?>>> getBcastVars();1495819075;Get the broadcast variables of the compute function.__@return a List of Tuple2, where the first field is the broadcast variable name_and the second field is the broadcast data set.;public List<Tuple2<String, DataSet<?>>> getBcastVars() {_		return this.bcVars__	};get,the,broadcast,variables,of,the,compute,function,return,a,list,of,tuple2,where,the,first,field,is,the,broadcast,variable,name,and,the,second,field,is,the,broadcast,data,set;public,list,tuple2,string,data,set,get,bcast,vars,return,this,bc,vars
VertexCentricConfiguration -> public List<Tuple2<String, DataSet<?>>> getBcastVars();1502111816;Get the broadcast variables of the compute function.__@return a List of Tuple2, where the first field is the broadcast variable name_and the second field is the broadcast data set.;public List<Tuple2<String, DataSet<?>>> getBcastVars() {_		return this.bcVars__	};get,the,broadcast,variables,of,the,compute,function,return,a,list,of,tuple2,where,the,first,field,is,the,broadcast,variable,name,and,the,second,field,is,the,broadcast,data,set;public,list,tuple2,string,data,set,get,bcast,vars,return,this,bc,vars
VertexCentricConfiguration -> public List<Tuple2<String, DataSet<?>>> getBcastVars();1516028607;Get the broadcast variables of the compute function.__@return a List of Tuple2, where the first field is the broadcast variable name_and the second field is the broadcast data set.;public List<Tuple2<String, DataSet<?>>> getBcastVars() {_		return this.bcVars__	};get,the,broadcast,variables,of,the,compute,function,return,a,list,of,tuple2,where,the,first,field,is,the,broadcast,variable,name,and,the,second,field,is,the,broadcast,data,set;public,list,tuple2,string,data,set,get,bcast,vars,return,this,bc,vars
VertexCentricConfiguration -> public void addBroadcastSet(String name, DataSet<?> data);1458583829;Adds a data set as a broadcast set to the compute function.__@param name The name under which the broadcast data is available in the compute function._@param data The data set to be broadcasted.;public void addBroadcastSet(String name, DataSet<?> data) {_		this.bcVars.add(new Tuple2<String, DataSet<?>>(name, data))__	};adds,a,data,set,as,a,broadcast,set,to,the,compute,function,param,name,the,name,under,which,the,broadcast,data,is,available,in,the,compute,function,param,data,the,data,set,to,be,broadcasted;public,void,add,broadcast,set,string,name,data,set,data,this,bc,vars,add,new,tuple2,string,data,set,name,data
VertexCentricConfiguration -> public void addBroadcastSet(String name, DataSet<?> data);1458583829;Adds a data set as a broadcast set to the compute function.__@param name The name under which the broadcast data set is available in the compute function._@param data The data set to be broadcasted.;public void addBroadcastSet(String name, DataSet<?> data) {_		this.bcVars.add(new Tuple2<String, DataSet<?>>(name, data))__	};adds,a,data,set,as,a,broadcast,set,to,the,compute,function,param,name,the,name,under,which,the,broadcast,data,set,is,available,in,the,compute,function,param,data,the,data,set,to,be,broadcasted;public,void,add,broadcast,set,string,name,data,set,data,this,bc,vars,add,new,tuple2,string,data,set,name,data
VertexCentricConfiguration -> public void addBroadcastSet(String name, DataSet<?> data);1475684776;Adds a data set as a broadcast set to the compute function.__@param name The name under which the broadcast data set is available in the compute function._@param data The data set to be broadcasted.;public void addBroadcastSet(String name, DataSet<?> data) {_		this.bcVars.add(new Tuple2<String, DataSet<?>>(name, data))__	};adds,a,data,set,as,a,broadcast,set,to,the,compute,function,param,name,the,name,under,which,the,broadcast,data,set,is,available,in,the,compute,function,param,data,the,data,set,to,be,broadcasted;public,void,add,broadcast,set,string,name,data,set,data,this,bc,vars,add,new,tuple2,string,data,set,name,data
VertexCentricConfiguration -> public void addBroadcastSet(String name, DataSet<?> data);1495819075;Adds a data set as a broadcast set to the compute function.__@param name The name under which the broadcast data set is available in the compute function._@param data The data set to be broadcasted.;public void addBroadcastSet(String name, DataSet<?> data) {_		this.bcVars.add(new Tuple2<String, DataSet<?>>(name, data))__	};adds,a,data,set,as,a,broadcast,set,to,the,compute,function,param,name,the,name,under,which,the,broadcast,data,set,is,available,in,the,compute,function,param,data,the,data,set,to,be,broadcasted;public,void,add,broadcast,set,string,name,data,set,data,this,bc,vars,add,new,tuple2,string,data,set,name,data
