commented;modifiers;parameterAmount;loc;comment;code
true;public,final;0;3;/**  * Return the MimeMessageHelper that this MimeMailMessage is based on.  */ ;/**  * Return the MimeMessageHelper that this MimeMailMessage is based on.  */ public final MimeMessageHelper getMimeMessageHelper() {     return this.helper. }
true;public,final;0;3;/**  * Return the JavaMail MimeMessage that this MimeMailMessage is based on.  */ ;/**  * Return the JavaMail MimeMessage that this MimeMailMessage is based on.  */ public final MimeMessage getMimeMessage() {     return this.helper.getMimeMessage(). }
false;public;1;9;;@Override public void setFrom(String from) throws MailParseException {     try {         this.helper.setFrom(from).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setReplyTo(String replyTo) throws MailParseException {     try {         this.helper.setReplyTo(replyTo).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setTo(String to) throws MailParseException {     try {         this.helper.setTo(to).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setTo(String... to) throws MailParseException {     try {         this.helper.setTo(to).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setCc(String cc) throws MailParseException {     try {         this.helper.setCc(cc).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setCc(String... cc) throws MailParseException {     try {         this.helper.setCc(cc).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setBcc(String bcc) throws MailParseException {     try {         this.helper.setBcc(bcc).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setBcc(String... bcc) throws MailParseException {     try {         this.helper.setBcc(bcc).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setSentDate(Date sentDate) throws MailParseException {     try {         this.helper.setSentDate(sentDate).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setSubject(String subject) throws MailParseException {     try {         this.helper.setSubject(subject).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
false;public;1;9;;@Override public void setText(String text) throws MailParseException {     try {         this.helper.setText(text).     } catch (MessagingException ex) {         throw new MailParseException(ex).     } }
