commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public String getId() {     return bucketInfluencer.getId(). }
false;public;0;5;;@Override public Level getLevel() {     return BucketInfluencer.BUCKET_TIME.equals(bucketInfluencer.getInfluencerFieldName()) ? Level.ROOT : Level.BUCKET_INFLUENCER. }
false;public;0;4;;@Override public String getPartitionFieldName() {     return null. }
false;public;0;4;;@Override public String getPartitionFieldValue() {     return null. }
false;public;0;4;;@Override public String getPersonFieldName() {     return bucketInfluencer.getInfluencerFieldName(). }
false;public;0;4;;@Override public String getPersonFieldValue() {     return null. }
false;public;0;4;;@Override public String getFunctionName() {     return null. }
false;public;0;4;;@Override public String getValueFieldName() {     return null. }
false;public;0;4;;@Override public double getProbability() {     return bucketInfluencer.getProbability(). }
false;public;0;4;;@Override public double getNormalizedScore() {     return bucketInfluencer.getAnomalyScore(). }
false;public;1;4;;@Override public void setNormalizedScore(double normalizedScore) {     bucketInfluencer.setAnomalyScore(normalizedScore). }
false;public;1;4;;@Override public void setParentScore(double parentScore) { // Do nothing as it is not holding the parent score. }
false;public;2;4;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     return bucketInfluencer.toXContent(builder, params). }
