commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public AtomixValueConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(AtomixValueConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getAtomix() {     return atomix. }
false;public;1;3;;public void setAtomix(String atomix) {     this.atomix = atomix. }
false;public;0;3;;public List<Address> getNodes() {     return nodes. }
false;public;1;3;;public void setNodes(List<Address> nodes) {     this.nodes = nodes. }
false;public;0;3;;public String getConfigurationUri() {     return configurationUri. }
false;public;1;3;;public void setConfigurationUri(String configurationUri) {     this.configurationUri = configurationUri. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public Action getDefaultAction() {     return defaultAction. }
false;public;1;3;;public void setDefaultAction(Action defaultAction) {     this.defaultAction = defaultAction. }
false;public;0;3;;public Long getTtl() {     return ttl. }
false;public;1;3;;public void setTtl(Long ttl) {     this.ttl = ttl. }
false;public;0;3;;public String getResultHeader() {     return resultHeader. }
false;public;1;3;;public void setResultHeader(String resultHeader) {     this.resultHeader = resultHeader. }
