commented;modifiers;parameterAmount;loc;comment;code
false;;0;1;;String getLastLogActivity().
false;;0;1;;long getLastLogActivityTimestamp().
false;;0;1;;String getLastVerboseLogActivity().
false;;0;1;;long getLastVerboseLogActivityTimestamp().
true;;1;1;/**  * Whether in download or upload mode  */ ;/**  * Whether in download or upload mode  */ void setDownload(boolean download).
false;;1;1;;void setRemoteFileName(String fileName).
false;;1;1;;void setRemoteFileSize(long size).
false;;2;1;;void onGeneralError(String host, String errorMessage).
false;;1;1;;void onConnecting(String host).
false;;1;1;;void onConnected(String host).
false;;1;1;;void onLogin(String host).
false;;1;1;;void onLoginComplete(String host).
false;;2;1;;void onLoginFailed(int replyCode, String replyMessage).
false;;1;1;;void onDisconnecting(String host).
false;;1;1;;void onDisconnected(String host).
false;;2;1;;void onScanningForFiles(String host, String directory).
false;;2;1;;void onBeginDownloading(String host, String file).
false;;3;1;;void onResumeDownloading(String host, String file, long position).
false;;5;1;;void onDownload(String host, String file, long chunkSize, long totalChunkSize, long fileSize).
false;;2;1;;void onDownloadComplete(String host, String file).
false;;2;1;;void onBeginUploading(String host, String file).
false;;5;1;;void onUpload(String host, String file, long chunkSize, long totalChunkSize, long fileSize).
false;;2;1;;void onUploadComplete(String host, String file).
