commented;modifiers;parameterAmount;loc;comment;code
false;public;0;4;;@Override public Response newResponse() {     return new Response(). }
false;public;1;9;;@Override public boolean match(Task task) {     // If we are retrieving all the transforms, the task description does not contain the id     if (id.equals(MetaData.ALL)) {         return task.getDescription().startsWith(DataFrameField.PERSISTENT_TASK_DESCRIPTION_PREFIX).     }     // Otherwise find the task by ID     return task.getDescription().equals(DataFrameField.PERSISTENT_TASK_DESCRIPTION_PREFIX + id). }
false;public;0;3;;public String getId() {     return id. }
false;public;1;5;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     out.writeString(id). }
false;public;0;4;;@Override public ActionRequestValidationException validate() {     return null. }
false;public;2;5;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     builder.field(DataFrameField.ID.getPreferredName(), id).     return builder. }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(id). }
false;public;1;11;;@Override public boolean equals(Object obj) {     if (obj == null) {         return false.     }     if (getClass() != obj.getClass()) {         return false.     }     Request other = (Request) obj.     return Objects.equals(id, other.id). }
false;public;0;3;;public List<DataFrameTransformStateAndStats> getTransformsStateAndStats() {     return transformsStateAndStats. }
false;public;1;5;;@Override public void readFrom(StreamInput in) throws IOException {     super.readFrom(in).     transformsStateAndStats = in.readList(DataFrameTransformStateAndStats::new). }
false;public;1;5;;@Override public void writeTo(StreamOutput out) throws IOException {     super.writeTo(out).     out.writeList(transformsStateAndStats). }
false;public;2;8;;@Override public XContentBuilder toXContent(XContentBuilder builder, Params params) throws IOException {     builder.startObject().     builder.field(DataFrameField.COUNT.getPreferredName(), transformsStateAndStats.size()).     builder.field(DataFrameField.TRANSFORMS.getPreferredName(), transformsStateAndStats).     builder.endObject().     return builder. }
false;public;0;4;;@Override public int hashCode() {     return Objects.hash(transformsStateAndStats). }
false;public;1;13;;@Override public boolean equals(Object other) {     if (this == other) {         return true.     }     if (other == null || getClass() != other.getClass()) {         return false.     }     final Response that = (Response) other.     return Objects.equals(this.transformsStateAndStats, that.transformsStateAndStats). }
false;public,final;0;4;;@Override public final String toString() {     return Strings.toString(this). }
