# id;timestamp;commentText;codeText;commentWords;codeWords
DataSetAnalytic -> R execute(String jobName) throws Exception_;1477509530;Execute the program and return the result.__@param jobName the name to assign to the job_@return the result_@throws Exception;R execute(String jobName) throws Exception_;execute,the,program,and,return,the,result,param,job,name,the,name,to,assign,to,the,job,return,the,result,throws,exception;r,execute,string,job,name,throws,exception
DataSetAnalytic -> R execute(String jobName) throws Exception_;1495653033;Execute the program and return the result.__@param jobName the name to assign to the job_@return the result_@throws Exception;R execute(String jobName) throws Exception_;execute,the,program,and,return,the,result,param,job,name,the,name,to,assign,to,the,job,return,the,result,throws,exception;r,execute,string,job,name,throws,exception
DataSetAnalytic -> R execute(String jobName) throws Exception_;1498486910;Execute the program and return the result.__@param jobName the name to assign to the job_@return the result_@throws Exception;R execute(String jobName) throws Exception_;execute,the,program,and,return,the,result,param,job,name,the,name,to,assign,to,the,job,return,the,result,throws,exception;r,execute,string,job,name,throws,exception
DataSetAnalytic -> R getResult()_;1477509530;This method must be called after the program has executed:_1) "run" analytics and algorithms_2) call ExecutionEnvironment.execute()_3) get analytic results__@return the result;R getResult()_;this,method,must,be,called,after,the,program,has,executed,1,run,analytics,and,algorithms,2,call,execution,environment,execute,3,get,analytic,results,return,the,result;r,get,result
DataSetAnalytic -> R getResult()_;1495653033;This method must be called after the program has executed._1) "run" analytics and algorithms_2) call ExecutionEnvironment.execute()_3) get analytic results__@return the result;R getResult()_;this,method,must,be,called,after,the,program,has,executed,1,run,analytics,and,algorithms,2,call,execution,environment,execute,3,get,analytic,results,return,the,result;r,get,result
DataSetAnalytic -> R getResult()_;1498486910;This method must be called after the program has executed._1) "run" analytics and algorithms_2) call ExecutionEnvironment.execute()_3) get analytic results__@return the result;R getResult()_;this,method,must,be,called,after,the,program,has,executed,1,run,analytics,and,algorithms,2,call,execution,environment,execute,3,get,analytic,results,return,the,result;r,get,result
DataSetAnalytic -> R execute() throws Exception_;1477509530;Execute the program and return the result.__@return the result_@throws Exception;R execute() throws Exception_;execute,the,program,and,return,the,result,return,the,result,throws,exception;r,execute,throws,exception
DataSetAnalytic -> R execute() throws Exception_;1495653033;Execute the program and return the result.__@return the result_@throws Exception;R execute() throws Exception_;execute,the,program,and,return,the,result,return,the,result,throws,exception;r,execute,throws,exception
DataSetAnalytic -> R execute() throws Exception_;1498486910;Execute the program and return the result.__@return the result_@throws Exception;R execute() throws Exception_;execute,the,program,and,return,the,result,return,the,result,throws,exception;r,execute,throws,exception
DataSetAnalytic -> DataSetAnalytic<T, R> run(DataSet<T> input) throws Exception_;1477509530;All {@code DataSetAnalytic} processing must be terminated by an_{@link OutputFormat} and obtained via accumulators rather than_returned by a {@link DataSet}.__@param input input dataset_@return this_@throws Exception;DataSetAnalytic<T, R> run(DataSet<T> input) throws Exception_;all,code,data,set,analytic,processing,must,be,terminated,by,an,link,output,format,and,obtained,via,accumulators,rather,than,returned,by,a,link,data,set,param,input,input,dataset,return,this,throws,exception;data,set,analytic,t,r,run,data,set,t,input,throws,exception
DataSetAnalytic -> DataSetAnalytic<T, R> run(DataSet<T> input) throws Exception_;1495653033;All {@code DataSetAnalytic} processing must be terminated by an_{@link OutputFormat} and obtained via accumulators rather than_returned by a {@link DataSet}.__@param input input dataset_@return this_@throws Exception;DataSetAnalytic<T, R> run(DataSet<T> input) throws Exception_;all,code,data,set,analytic,processing,must,be,terminated,by,an,link,output,format,and,obtained,via,accumulators,rather,than,returned,by,a,link,data,set,param,input,input,dataset,return,this,throws,exception;data,set,analytic,t,r,run,data,set,t,input,throws,exception
DataSetAnalytic -> DataSetAnalytic<T, R> run(DataSet<T> input) throws Exception_;1498486910;All {@code DataSetAnalytic} processing must be terminated by an_{@link OutputFormat} and obtained via accumulators rather than_returned by a {@link DataSet}.__@param input input dataset_@return this_@throws Exception;DataSetAnalytic<T, R> run(DataSet<T> input) throws Exception_;all,code,data,set,analytic,processing,must,be,terminated,by,an,link,output,format,and,obtained,via,accumulators,rather,than,returned,by,a,link,data,set,param,input,input,dataset,return,this,throws,exception;data,set,analytic,t,r,run,data,set,t,input,throws,exception
