commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public GoogleCalendarConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(GoogleCalendarConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getClientFactory() {     return clientFactory. }
false;public;1;3;;public void setClientFactory(String clientFactory) {     this.clientFactory = clientFactory. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public GoogleCalendarApiName getApiName() {     return apiName. }
false;public;1;3;;public void setApiName(GoogleCalendarApiName apiName) {     this.apiName = apiName. }
false;public;0;3;;public String getMethodName() {     return methodName. }
false;public;1;3;;public void setMethodName(String methodName) {     this.methodName = methodName. }
false;public;0;3;;public String getClientId() {     return clientId. }
false;public;1;3;;public void setClientId(String clientId) {     this.clientId = clientId. }
false;public;0;3;;public String getEmailAddress() {     return emailAddress. }
false;public;1;3;;public void setEmailAddress(String emailAddress) {     this.emailAddress = emailAddress. }
false;public;0;3;;public String getClientSecret() {     return clientSecret. }
false;public;1;3;;public void setClientSecret(String clientSecret) {     this.clientSecret = clientSecret. }
false;public;0;3;;public String getAccessToken() {     return accessToken. }
false;public;1;3;;public void setAccessToken(String accessToken) {     this.accessToken = accessToken. }
false;public;0;3;;public String getRefreshToken() {     return refreshToken. }
false;public;1;3;;public void setRefreshToken(String refreshToken) {     this.refreshToken = refreshToken. }
false;public;0;3;;public String getApplicationName() {     return applicationName. }
false;public;1;3;;public void setApplicationName(String applicationName) {     this.applicationName = applicationName. }
false;public;0;3;;public String getScopes() {     return scopes. }
false;public;1;3;;public void setScopes(String scopes) {     this.scopes = scopes. }
false;public;0;3;;public String getP12FileName() {     return p12FileName. }
false;public;1;3;;public void setP12FileName(String p12FileName) {     this.p12FileName = p12FileName. }
false;public;0;3;;public String getUser() {     return user. }
false;public;1;3;;public void setUser(String user) {     this.user = user. }
