commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public AtomixMessagingConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(AtomixMessagingConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getAtomix() {     return atomix. }
false;public;1;3;;public void setAtomix(String atomix) {     this.atomix = atomix. }
false;public;0;3;;public List<Address> getNodes() {     return nodes. }
false;public;1;3;;public void setNodes(List<Address> nodes) {     this.nodes = nodes. }
false;public;0;3;;public String getConfigurationUri() {     return configurationUri. }
false;public;1;3;;public void setConfigurationUri(String configurationUri) {     this.configurationUri = configurationUri. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public Action getDefaultAction() {     return defaultAction. }
false;public;1;3;;public void setDefaultAction(Action defaultAction) {     this.defaultAction = defaultAction. }
false;public;0;3;;public String getMemberName() {     return memberName. }
false;public;1;3;;public void setMemberName(String memberName) {     this.memberName = memberName. }
false;public;0;3;;public String getChannelName() {     return channelName. }
false;public;1;3;;public void setChannelName(String channelName) {     this.channelName = channelName. }
false;public;0;3;;public BroadcastType getBroadcastType() {     return broadcastType. }
false;public;1;3;;public void setBroadcastType(BroadcastType broadcastType) {     this.broadcastType = broadcastType. }
false;public;0;3;;public String getResultHeader() {     return resultHeader. }
false;public;1;3;;public void setResultHeader(String resultHeader) {     this.resultHeader = resultHeader. }
