# id;timestamp;commentText;codeText;commentWords;codeWords
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455101486;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455634373;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455640938;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455703064;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455704943;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455718153;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1455718153;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1456347641;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1456508941;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
DataStream -> @PublicEvolving 	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner);1456774151;Windows this data stream to a {@code KeyedTriggerWindowDataStream}, which evaluates windows_over a key grouped stream. Elements are put into windows by a_{@link org.apache.flink.streaming.api.windowing.assigners.WindowAssigner}. The grouping of_elements is done both by key and by window.__<p>_A {@link org.apache.flink.streaming.api.windowing.triggers.Trigger} can be defined to specify_when windows are evaluated. However, {@code WindowAssigners} have a default {@code Trigger}_that is used if a {@code Trigger} is not specified.__<p>_Note: This operation can be inherently non-parallel since all elements have to pass through_the same operator instance. (Only for special cases, such as aligned time windows is_it possible to perform this operation in parallel).__@param assigner The {@code WindowAssigner} that assigns elements to windows._@return The trigger windows data stream.;@PublicEvolving_	public <W extends Window> AllWindowedStream<T, W> windowAll(WindowAssigner<? super T, W> assigner) {_		return new AllWindowedStream<>(this, assigner)__	};windows,this,data,stream,to,a,code,keyed,trigger,window,data,stream,which,evaluates,windows,over,a,key,grouped,stream,elements,are,put,into,windows,by,a,link,org,apache,flink,streaming,api,windowing,assigners,window,assigner,the,grouping,of,elements,is,done,both,by,key,and,by,window,p,a,link,org,apache,flink,streaming,api,windowing,triggers,trigger,can,be,defined,to,specify,when,windows,are,evaluated,however,code,window,assigners,have,a,default,code,trigger,that,is,used,if,a,code,trigger,is,not,specified,p,note,this,operation,can,be,inherently,non,parallel,since,all,elements,have,to,pass,through,the,same,operator,instance,only,for,special,cases,such,as,aligned,time,windows,is,it,possible,to,perform,this,operation,in,parallel,param,assigner,the,code,window,assigner,that,assigns,elements,to,windows,return,the,trigger,windows,data,stream;public,evolving,public,w,extends,window,all,windowed,stream,t,w,window,all,window,assigner,super,t,w,assigner,return,new,all,windowed,stream,this,assigner
