commented;modifiers;parameterAmount;loc;comment;code
false;public,static;2;3;;public static MedianAbsoluteDeviationAggregationBuilder parse(String aggregationName, XContentParser parser) throws IOException {     return PARSER.parse(parser, new MedianAbsoluteDeviationAggregationBuilder(aggregationName), null). }
true;public;0;3;/**  * Returns the compression factor of the t-digest sketches used  */ ;/**  * Returns the compression factor of the t-digest sketches used  */ public double compression() {     return compression. }
true;public;1;8;/**  * Set the compression factor of the t-digest sketches used  */ ;/**  * Set the compression factor of the t-digest sketches used  */ public MedianAbsoluteDeviationAggregationBuilder compression(double compression) {     if (compression <= 0d) {         throw new IllegalArgumentException("[" + COMPRESSION_FIELD.getPreferredName() + "] must be greater than 0. Found [" + compression + "] in [" + name + "]").     }     this.compression = compression.     return this. }
false;protected;2;4;;@Override protected AggregationBuilder shallowCopy(AggregatorFactories.Builder factoriesBuilder, Map<String, Object> metaData) {     return new MedianAbsoluteDeviationAggregationBuilder(this, factoriesBuilder, metaData). }
false;protected;1;4;;@Override protected void innerWriteTo(StreamOutput out) throws IOException {     out.writeDouble(compression). }
false;protected;4;9;;@Override protected ValuesSourceAggregatorFactory<ValuesSource.Numeric, ?> innerBuild(SearchContext context, ValuesSourceConfig<ValuesSource.Numeric> config, AggregatorFactory<?> parent, AggregatorFactories.Builder subFactoriesBuilder) throws IOException {     return new MedianAbsoluteDeviationAggregatorFactory(name, config, context, parent, subFactoriesBuilder, metaData, compression). }
false;protected;2;5;;@Override protected XContentBuilder doXContentBody(XContentBuilder builder, Params params) throws IOException {     builder.field(COMPRESSION_FIELD.getPreferredName(), compression).     return builder. }
false;protected;0;4;;@Override protected int innerHashCode() {     return Objects.hash(compression). }
false;protected;1;5;;@Override protected boolean innerEquals(Object obj) {     MedianAbsoluteDeviationAggregationBuilder other = (MedianAbsoluteDeviationAggregationBuilder) obj.     return Objects.equals(compression, other.compression). }
false;public;0;4;;@Override public String getType() {     return NAME. }
