commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public byte[] getVideo() {     return video. }
false;public;1;3;;public void setVideo(byte[] video) {     this.video = video. }
false;public;0;3;;public String getFilenameWithExtension() {     return filenameWithExtension. }
false;public;1;3;;public void setFilenameWithExtension(String filenameWithExtension) {     this.filenameWithExtension = filenameWithExtension. }
false;public;0;3;;public Integer getDurationSeconds() {     return durationSeconds. }
false;public;1;3;;public void setDurationSeconds(Integer durationSeconds) {     this.durationSeconds = durationSeconds. }
false;public;0;3;;public Integer getWidth() {     return width. }
false;public;1;3;;public void setWidth(Integer width) {     this.width = width. }
false;public;0;3;;public Integer getHeight() {     return height. }
false;public;1;3;;public void setHeight(Integer height) {     this.height = height. }
false;public;0;3;;public String getCaption() {     return caption. }
false;public;1;3;;public void setCaption(String caption) {     this.caption = caption. }
false;public;0;14;;@Override public String toString() {     final StringBuilder sb = new StringBuilder("OutgoingVideoMessage{").     sb.append("video(length)=").append(video != null ? video.length : null).     sb.append(", filenameWithExtension='").append(filenameWithExtension).append('\'').     sb.append(", durationSeconds=").append(durationSeconds).     sb.append(", width=").append(width).     sb.append(", height=").append(height).     sb.append(", caption='").append(caption).append('\'').     sb.append('}').     sb.append(' ').     sb.append(super.toString()).     return sb.toString(). }
