commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public Long getMessageId() {     return messageId. }
false;public;1;3;;public void setMessageId(Long messageId) {     this.messageId = messageId. }
false;public;0;3;;public Instant getDate() {     return date. }
false;public;1;3;;public void setDate(Instant date) {     this.date = date. }
false;public;0;3;;public User getFrom() {     return from. }
false;public;1;3;;public void setFrom(User from) {     this.from = from. }
false;public;0;3;;public String getText() {     return text. }
false;public;1;3;;public void setText(String text) {     this.text = text. }
false;public;0;3;;public Chat getChat() {     return chat. }
false;public;1;3;;public void setChat(Chat chat) {     this.chat = chat. }
false;public;0;3;;public List<IncomingPhotoSize> getPhoto() {     return photo. }
false;public;1;3;;public void setPhoto(List<IncomingPhotoSize> photo) {     this.photo = photo. }
false;public;0;3;;public IncomingVideo getVideo() {     return video. }
false;public;1;3;;public void setVideo(IncomingVideo video) {     this.video = video. }
false;public;0;3;;public IncomingAudio getAudio() {     return audio. }
false;public;1;3;;public void setAudio(IncomingAudio audio) {     this.audio = audio. }
false;public;0;3;;public IncomingDocument getDocument() {     return document. }
false;public;1;3;;public void setDocument(IncomingDocument document) {     this.document = document. }
false;public;0;3;;public Location getLocation() {     return location. }
false;public;1;3;;public void setLocation(Location location) {     this.location = location. }
false;public;0;16;;@Override public String toString() {     final StringBuilder sb = new StringBuilder("IncomingMessage{").     sb.append("messageId=").append(messageId).     sb.append(", date=").append(date).     sb.append(", from=").append(from).     sb.append(", text='").append(text).append('\'').     sb.append(", chat=").append(chat).     sb.append(", photo=").append(photo).     sb.append(", video=").append(video).     sb.append(", audio=").append(audio).     sb.append(", document=").append(document).     sb.append(", location=").append(location).     sb.append('}').     return sb.toString(). }
