commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getFileId() {     return fileId. }
false;public;1;3;;public void setFileId(String fileId) {     this.fileId = fileId. }
false;public;0;3;;public Integer getDurationSeconds() {     return durationSeconds. }
false;public;1;3;;public void setDurationSeconds(Integer durationSeconds) {     this.durationSeconds = durationSeconds. }
false;public;0;3;;public String getPerformer() {     return performer. }
false;public;1;3;;public void setPerformer(String performer) {     this.performer = performer. }
false;public;0;3;;public String getTitle() {     return title. }
false;public;1;3;;public void setTitle(String title) {     this.title = title. }
false;public;0;3;;public String getMimeType() {     return mimeType. }
false;public;1;3;;public void setMimeType(String mimeType) {     this.mimeType = mimeType. }
false;public;0;3;;public Long getFileSize() {     return fileSize. }
false;public;1;3;;public void setFileSize(Long fileSize) {     this.fileSize = fileSize. }
false;public;0;12;;@Override public String toString() {     final StringBuilder sb = new StringBuilder("IncomingAudio{").     sb.append("fileId='").append(fileId).append('\'').     sb.append(", durationSeconds=").append(durationSeconds).     sb.append(", performer='").append(performer).append('\'').     sb.append(", title='").append(title).append('\'').     sb.append(", mimeType='").append(mimeType).append('\'').     sb.append(", fileSize=").append(fileSize).     sb.append('}').     return sb.toString(). }
