commented;modifiers;parameterAmount;loc;comment;code
false;public;1;3;;public Consumer createConsumer(Processor processor) throws Exception {     throw new UnsupportedOperationException("You cannot receive messages from this endpoint"). }
false;public;0;3;;public Producer createProducer() throws Exception {     return new CwProducer(this). }
false;public;0;3;;public boolean isSingleton() {     return true. }
false;public;0;6;;@Override public void doStart() throws Exception {     super.doStart().     cloudWatchClient = configuration.getAmazonCwClient() != null ? configuration.getAmazonCwClient() : createCloudWatchClient(). }
false;public;0;9;;@Override public void doStop() throws Exception {     if (ObjectHelper.isEmpty(configuration.getAmazonCwClient())) {         if (cloudWatchClient != null) {             cloudWatchClient.shutdown().         }     }     super.doStop(). }
false;public;0;3;;public CwConfiguration getConfiguration() {     return configuration. }
false;public;1;3;;public void setConfiguration(CwConfiguration configuration) {     this.configuration = configuration. }
false;public;1;3;;public void setCloudWatchClient(AmazonCloudWatch cloudWatchClient) {     this.cloudWatchClient = cloudWatchClient. }
false;public;0;3;;public AmazonCloudWatch getCloudWatchClient() {     return cloudWatchClient. }
false;;0;32;;AmazonCloudWatch createCloudWatchClient() {     AmazonCloudWatch client = null.     AmazonCloudWatchClientBuilder clientBuilder = null.     ClientConfiguration clientConfiguration = null.     boolean isClientConfigFound = false.     if (ObjectHelper.isNotEmpty(configuration.getProxyHost()) && ObjectHelper.isNotEmpty(configuration.getProxyPort())) {         clientConfiguration = new ClientConfiguration().         clientConfiguration.setProxyHost(configuration.getProxyHost()).         clientConfiguration.setProxyPort(configuration.getProxyPort()).         isClientConfigFound = true.     }     if (configuration.getAccessKey() != null && configuration.getSecretKey() != null) {         AWSCredentials credentials = new BasicAWSCredentials(configuration.getAccessKey(), configuration.getSecretKey()).         AWSCredentialsProvider credentialsProvider = new AWSStaticCredentialsProvider(credentials).         if (isClientConfigFound) {             clientBuilder = AmazonCloudWatchClientBuilder.standard().withClientConfiguration(clientConfiguration).withCredentials(credentialsProvider).         } else {             clientBuilder = AmazonCloudWatchClientBuilder.standard().withCredentials(credentialsProvider).         }     } else {         if (isClientConfigFound) {             clientBuilder = AmazonCloudWatchClientBuilder.standard().         } else {             clientBuilder = AmazonCloudWatchClientBuilder.standard().withClientConfiguration(clientConfiguration).         }     }     if (ObjectHelper.isNotEmpty(configuration.getRegion())) {         clientBuilder = clientBuilder.withRegion(Regions.valueOf(configuration.getRegion())).     }     client = clientBuilder.build().     return client. }
