# id;timestamp;commentText;codeText;commentWords;codeWords
MethodTooLargeException -> public MethodTooLargeException(       final String className,       final String methodName,       final String descriptor,       final int codeSize);1536664245;Constructs a new {@link MethodTooLargeException}.__@param className the internal name of the owner class._@param methodName the name of the method._@param descriptor the descriptor of the method._@param codeSize the size of the method's Code attribute, in bytes.;public MethodTooLargeException(_      final String className,_      final String methodName,_      final String descriptor,_      final int codeSize) {_    super("Method too large: " + className + "." + methodName + " " + descriptor)__    this.className = className__    this.methodName = methodName__    this.descriptor = descriptor__    this.codeSize = codeSize__  };constructs,a,new,link,method,too,large,exception,param,class,name,the,internal,name,of,the,owner,class,param,method,name,the,name,of,the,method,param,descriptor,the,descriptor,of,the,method,param,code,size,the,size,of,the,method,s,code,attribute,in,bytes;public,method,too,large,exception,final,string,class,name,final,string,method,name,final,string,descriptor,final,int,code,size,super,method,too,large,class,name,method,name,descriptor,this,class,name,class,name,this,method,name,method,name,this,descriptor,descriptor,this,code,size,code,size
MethodTooLargeException -> public MethodTooLargeException(       final String className,       final String methodName,       final String descriptor,       final int codeSize);1537204147;Constructs a new {@link MethodTooLargeException}.__@param className the internal name of the owner class._@param methodName the name of the method._@param descriptor the descriptor of the method._@param codeSize the size of the method's Code attribute, in bytes.;public MethodTooLargeException(_      final String className,_      final String methodName,_      final String descriptor,_      final int codeSize) {_    super("Method too large: " + className + "." + methodName + " " + descriptor)__    this.className = className__    this.methodName = methodName__    this.descriptor = descriptor__    this.codeSize = codeSize__  };constructs,a,new,link,method,too,large,exception,param,class,name,the,internal,name,of,the,owner,class,param,method,name,the,name,of,the,method,param,descriptor,the,descriptor,of,the,method,param,code,size,the,size,of,the,method,s,code,attribute,in,bytes;public,method,too,large,exception,final,string,class,name,final,string,method,name,final,string,descriptor,final,int,code,size,super,method,too,large,class,name,method,name,descriptor,this,class,name,class,name,this,method,name,method,name,this,descriptor,descriptor,this,code,size,code,size
MethodTooLargeException -> public MethodTooLargeException(       final String className,       final String methodName,       final String descriptor,       final int codeSize);1540227203;Constructs a new {@link MethodTooLargeException}.__@param className the internal name of the owner class._@param methodName the name of the method._@param descriptor the descriptor of the method._@param codeSize the size of the method's Code attribute, in bytes.;public MethodTooLargeException(_      final String className,_      final String methodName,_      final String descriptor,_      final int codeSize) {_    super("Method too large: " + className + "." + methodName + " " + descriptor)__    this.className = className__    this.methodName = methodName__    this.descriptor = descriptor__    this.codeSize = codeSize__  };constructs,a,new,link,method,too,large,exception,param,class,name,the,internal,name,of,the,owner,class,param,method,name,the,name,of,the,method,param,descriptor,the,descriptor,of,the,method,param,code,size,the,size,of,the,method,s,code,attribute,in,bytes;public,method,too,large,exception,final,string,class,name,final,string,method,name,final,string,descriptor,final,int,code,size,super,method,too,large,class,name,method,name,descriptor,this,class,name,class,name,this,method,name,method,name,this,descriptor,descriptor,this,code,size,code,size
MethodTooLargeException -> public String getClassName();1536664245;@return the internal name of the owner class.;public String getClassName() {_    return className__  };return,the,internal,name,of,the,owner,class;public,string,get,class,name,return,class,name
MethodTooLargeException -> public String getClassName();1537204147;Returns the internal name of the owner class.__@return the internal name of the owner class.;public String getClassName() {_    return className__  };returns,the,internal,name,of,the,owner,class,return,the,internal,name,of,the,owner,class;public,string,get,class,name,return,class,name
MethodTooLargeException -> public String getClassName();1540227203;Returns the internal name of the owner class.__@return the internal name of the owner class.;public String getClassName() {_    return className__  };returns,the,internal,name,of,the,owner,class,return,the,internal,name,of,the,owner,class;public,string,get,class,name,return,class,name
MethodTooLargeException -> public String getDescriptor();1536664245;@return the descriptor of the method.;public String getDescriptor() {_    return descriptor__  };return,the,descriptor,of,the,method;public,string,get,descriptor,return,descriptor
MethodTooLargeException -> public String getDescriptor();1537204147;Returns the descriptor of the method.__@return the descriptor of the method.;public String getDescriptor() {_    return descriptor__  };returns,the,descriptor,of,the,method,return,the,descriptor,of,the,method;public,string,get,descriptor,return,descriptor
MethodTooLargeException -> public String getDescriptor();1540227203;Returns the descriptor of the method.__@return the descriptor of the method.;public String getDescriptor() {_    return descriptor__  };returns,the,descriptor,of,the,method,return,the,descriptor,of,the,method;public,string,get,descriptor,return,descriptor
MethodTooLargeException -> public String getMethodName();1536664245;@return the name of the method.;public String getMethodName() {_    return methodName__  };return,the,name,of,the,method;public,string,get,method,name,return,method,name
MethodTooLargeException -> public String getMethodName();1537204147;Returns the name of the method.__@return the name of the method.;public String getMethodName() {_    return methodName__  };returns,the,name,of,the,method,return,the,name,of,the,method;public,string,get,method,name,return,method,name
MethodTooLargeException -> public String getMethodName();1540227203;Returns the name of the method.__@return the name of the method.;public String getMethodName() {_    return methodName__  };returns,the,name,of,the,method,return,the,name,of,the,method;public,string,get,method,name,return,method,name
MethodTooLargeException -> public int getCodeSize();1536664245;@return the size of the method's Code attribute, in bytes.;public int getCodeSize() {_    return codeSize__  };return,the,size,of,the,method,s,code,attribute,in,bytes;public,int,get,code,size,return,code,size
MethodTooLargeException -> public int getCodeSize();1537204147;Returns the size of the method's Code attribute, in bytes.__@return the size of the method's Code attribute, in bytes.;public int getCodeSize() {_    return codeSize__  };returns,the,size,of,the,method,s,code,attribute,in,bytes,return,the,size,of,the,method,s,code,attribute,in,bytes;public,int,get,code,size,return,code,size
MethodTooLargeException -> public int getCodeSize();1540227203;Returns the size of the method's Code attribute, in bytes.__@return the size of the method's Code attribute, in bytes.;public int getCodeSize() {_    return codeSize__  };returns,the,size,of,the,method,s,code,attribute,in,bytes,return,the,size,of,the,method,s,code,attribute,in,bytes;public,int,get,code,size,return,code,size
