# id;timestamp;commentText;codeText;commentWords;codeWords
SourceOptions -> public SourceOptions(OptionSet optionSet, ClassLoader classLoader);1507173536;Create a new {@link SourceOptions} instance. If it is an error to pass options that_specify non-existent sources, but the default paths are allowed not to exist (the_paths are tested before use). If default paths are provided and the option set_contains no source file arguments it is not an error even if none of the default_paths exist)._@param optionSet the source option set_@param classLoader an optional classloader used to try and load files that are not_found in the local filesystem;public SourceOptions(OptionSet optionSet, ClassLoader classLoader) {_		this(optionSet.nonOptionArguments(), classLoader)__	};create,a,new,link,source,options,instance,if,it,is,an,error,to,pass,options,that,specify,non,existent,sources,but,the,default,paths,are,allowed,not,to,exist,the,paths,are,tested,before,use,if,default,paths,are,provided,and,the,option,set,contains,no,source,file,arguments,it,is,not,an,error,even,if,none,of,the,default,paths,exist,param,option,set,the,source,option,set,param,class,loader,an,optional,classloader,used,to,try,and,load,files,that,are,not,found,in,the,local,filesystem;public,source,options,option,set,option,set,class,loader,class,loader,this,option,set,non,option,arguments,class,loader
SourceOptions -> public SourceOptions(OptionSet optionSet, ClassLoader classLoader);1519362690;Create a new {@link SourceOptions} instance. If it is an error to pass options that_specify non-existent sources, but the default paths are allowed not to exist (the_paths are tested before use). If default paths are provided and the option set_contains no source file arguments it is not an error even if none of the default_paths exist)._@param optionSet the source option set_@param classLoader an optional classloader used to try and load files that are not_found in the local filesystem;public SourceOptions(OptionSet optionSet, ClassLoader classLoader) {_		this(optionSet.nonOptionArguments(), classLoader)__	};create,a,new,link,source,options,instance,if,it,is,an,error,to,pass,options,that,specify,non,existent,sources,but,the,default,paths,are,allowed,not,to,exist,the,paths,are,tested,before,use,if,default,paths,are,provided,and,the,option,set,contains,no,source,file,arguments,it,is,not,an,error,even,if,none,of,the,default,paths,exist,param,option,set,the,source,option,set,param,class,loader,an,optional,classloader,used,to,try,and,load,files,that,are,not,found,in,the,local,filesystem;public,source,options,option,set,option,set,class,loader,class,loader,this,option,set,non,option,arguments,class,loader
SourceOptions -> public SourceOptions(OptionSet optionSet, ClassLoader classLoader);1525416882;Create a new {@link SourceOptions} instance. If it is an error to pass options that_specify non-existent sources, but the default paths are allowed not to exist (the_paths are tested before use). If default paths are provided and the option set_contains no source file arguments it is not an error even if none of the default_paths exist)._@param optionSet the source option set_@param classLoader an optional classloader used to try and load files that are not_found in the local filesystem;public SourceOptions(OptionSet optionSet, ClassLoader classLoader) {_		this(optionSet.nonOptionArguments(), classLoader)__	};create,a,new,link,source,options,instance,if,it,is,an,error,to,pass,options,that,specify,non,existent,sources,but,the,default,paths,are,allowed,not,to,exist,the,paths,are,tested,before,use,if,default,paths,are,provided,and,the,option,set,contains,no,source,file,arguments,it,is,not,an,error,even,if,none,of,the,default,paths,exist,param,option,set,the,source,option,set,param,class,loader,an,optional,classloader,used,to,try,and,load,files,that,are,not,found,in,the,local,filesystem;public,source,options,option,set,option,set,class,loader,class,loader,this,option,set,non,option,arguments,class,loader
SourceOptions -> public SourceOptions(OptionSet optionSet, ClassLoader classLoader);1532738143;Create a new {@link SourceOptions} instance. If it is an error to pass options that_specify non-existent sources, but the default paths are allowed not to exist (the_paths are tested before use). If default paths are provided and the option set_contains no source file arguments it is not an error even if none of the default_paths exist)._@param optionSet the source option set_@param classLoader an optional classloader used to try and load files that are not_found in the local filesystem;public SourceOptions(OptionSet optionSet, ClassLoader classLoader) {_		this(optionSet.nonOptionArguments(), classLoader)__	};create,a,new,link,source,options,instance,if,it,is,an,error,to,pass,options,that,specify,non,existent,sources,but,the,default,paths,are,allowed,not,to,exist,the,paths,are,tested,before,use,if,default,paths,are,provided,and,the,option,set,contains,no,source,file,arguments,it,is,not,an,error,even,if,none,of,the,default,paths,exist,param,option,set,the,source,option,set,param,class,loader,an,optional,classloader,used,to,try,and,load,files,that,are,not,found,in,the,local,filesystem;public,source,options,option,set,option,set,class,loader,class,loader,this,option,set,non,option,arguments,class,loader
SourceOptions -> public SourceOptions(OptionSet options);1507173536;Create a new {@link SourceOptions} instance._@param options the source option set;public SourceOptions(OptionSet options) {_		this(options, null)__	};create,a,new,link,source,options,instance,param,options,the,source,option,set;public,source,options,option,set,options,this,options,null
SourceOptions -> public SourceOptions(OptionSet options);1519362690;Create a new {@link SourceOptions} instance._@param options the source option set;public SourceOptions(OptionSet options) {_		this(options, null)__	};create,a,new,link,source,options,instance,param,options,the,source,option,set;public,source,options,option,set,options,this,options,null
SourceOptions -> public SourceOptions(OptionSet options);1525416882;Create a new {@link SourceOptions} instance._@param options the source option set;public SourceOptions(OptionSet options) {_		this(options, null)__	};create,a,new,link,source,options,instance,param,options,the,source,option,set;public,source,options,option,set,options,this,options,null
SourceOptions -> public SourceOptions(OptionSet options);1532738143;Create a new {@link SourceOptions} instance._@param options the source option set;public SourceOptions(OptionSet options) {_		this(options, null)__	};create,a,new,link,source,options,instance,param,options,the,source,option,set;public,source,options,option,set,options,this,options,null
SourceOptions -> public SourceOptions(List<?> arguments);1507173536;Create a new {@link SourceOptions} instance._@param arguments the source arguments;public SourceOptions(List<?> arguments) {_		this(arguments, null)__	};create,a,new,link,source,options,instance,param,arguments,the,source,arguments;public,source,options,list,arguments,this,arguments,null
SourceOptions -> public SourceOptions(List<?> arguments);1519362690;Create a new {@link SourceOptions} instance._@param arguments the source arguments;public SourceOptions(List<?> arguments) {_		this(arguments, null)__	};create,a,new,link,source,options,instance,param,arguments,the,source,arguments;public,source,options,list,arguments,this,arguments,null
