# id;timestamp;commentText;codeText;commentWords;codeWords
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1328020251;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(this.messageListener)__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,this,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1356735495;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(this.messageListener)__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,this,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1357119239;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(this.messageListener)__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,this,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1362408075;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(this.messageListener)__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,this,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1368482696;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(this.messageListener)__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,this,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1467749899;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(this.messageListener)__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,this,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1500495740;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(getMessageListener())__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,get,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> @Override 	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException;1523537186;Wrap each concrete endpoint instance with an AOP proxy,_exposing the message listener's interfaces as well as the_endpoint SPI through an AOP introduction.;@Override_	public MessageEndpoint createEndpoint(XAResource xaResource) throws UnavailableException {_		GenericMessageEndpoint endpoint = (GenericMessageEndpoint) super.createEndpoint(xaResource)__		ProxyFactory proxyFactory = new ProxyFactory(getMessageListener())__		DelegatingIntroductionInterceptor introduction = new DelegatingIntroductionInterceptor(endpoint)__		introduction.suppressInterface(MethodInterceptor.class)__		proxyFactory.addAdvice(introduction)__		return (MessageEndpoint) proxyFactory.getProxy()__	};wrap,each,concrete,endpoint,instance,with,an,aop,proxy,exposing,the,message,listener,s,interfaces,as,well,as,the,endpoint,spi,through,an,aop,introduction;override,public,message,endpoint,create,endpoint,xaresource,xa,resource,throws,unavailable,exception,generic,message,endpoint,endpoint,generic,message,endpoint,super,create,endpoint,xa,resource,proxy,factory,proxy,factory,new,proxy,factory,get,message,listener,delegating,introduction,interceptor,introduction,new,delegating,introduction,interceptor,endpoint,introduction,suppress,interface,method,interceptor,class,proxy,factory,add,advice,introduction,return,message,endpoint,proxy,factory,get,proxy
GenericMessageEndpointFactory -> public void setMessageListener(Object messageListener);1328020251;Specify the message listener object that the endpoint should expose_(e.g. a {@link javax.jms.MessageListener} objects or_{@link javax.resource.cci.MessageListener} implementation).;public void setMessageListener(Object messageListener) {_		this.messageListener = messageListener__	};specify,the,message,listener,object,that,the,endpoint,should,expose,e,g,a,link,javax,jms,message,listener,objects,or,link,javax,resource,cci,message,listener,implementation;public,void,set,message,listener,object,message,listener,this,message,listener,message,listener
GenericMessageEndpointFactory -> public void setMessageListener(Object messageListener);1356735495;Specify the message listener object that the endpoint should expose_(e.g. a {@link javax.jms.MessageListener} objects or_{@link javax.resource.cci.MessageListener} implementation).;public void setMessageListener(Object messageListener) {_		this.messageListener = messageListener__	};specify,the,message,listener,object,that,the,endpoint,should,expose,e,g,a,link,javax,jms,message,listener,objects,or,link,javax,resource,cci,message,listener,implementation;public,void,set,message,listener,object,message,listener,this,message,listener,message,listener
